epoch,step,train_acc,train_loss,val_acc,val_loss
0,11,,,0.06018518656492233,3.150956392288208
0,11,0.0,3.20660662651062,,
1,23,,,0.0,3.1282155513763428
1,23,0.0,3.145278215408325,,
2,35,,,0.0,3.080552577972412
2,35,0.0,3.0915095806121826,,
3,47,,,0.0,3.0215060710906982
3,47,0.0,3.0354087352752686,,
4,59,,,0.0,2.9690380096435547
4,59,0.0013157895300537348,2.981846332550049,,
5,71,,,0.12962962687015533,2.924708604812622
5,71,0.0671052634716034,2.9297590255737305,,
6,83,,,0.12962962687015533,2.8901734352111816
6,83,0.11315789818763733,2.8701331615448,,
7,95,,,0.12962962687015533,2.8557820320129395
7,95,0.11315789818763733,2.805396795272827,,
8,107,,,0.12962962687015533,2.824526786804199
8,107,0.12763157486915588,2.73553729057312,,
9,119,,,0.12962962687015533,2.7928786277770996
9,119,0.17236842215061188,2.6599743366241455,,
10,131,,,0.17592592537403107,2.6265714168548584
10,131,0.205263152718544,2.5922985076904297,,
11,143,,,0.2083333283662796,2.573664665222168
11,143,0.21052631735801697,2.5203773975372314,,
12,155,,,0.25925925374031067,2.5401272773742676
12,155,0.285526305437088,2.4642333984375,,
13,167,,,0.27314814925193787,2.483945608139038
13,167,0.3276315927505493,2.4034388065338135,,
14,179,,,0.3333333432674408,2.3950395584106445
14,179,0.36315789818763733,2.336116313934326,,
15,191,,,0.3055555522441864,2.4290645122528076
15,191,0.3131578862667084,2.332321882247925,,
16,203,,,0.31481480598449707,2.3525211811065674
16,203,0.32894736528396606,2.2583072185516357,,
17,215,,,0.39814814925193787,2.2638866901397705
17,215,0.33157894015312195,2.208752393722534,,
18,227,,,0.36574074625968933,2.234998941421509
18,227,0.3460526168346405,2.1619551181793213,,
19,239,,,0.4166666567325592,2.226844310760498
19,239,0.38684210181236267,2.102306842803955,,
20,251,,,0.4305555522441864,2.1816649436950684
20,251,0.3934210538864136,2.0536673069000244,,
21,263,,,0.37962964177131653,2.1465442180633545
21,263,0.4013157784938812,2.018620014190674,,
22,275,,,0.39814814925193787,2.161358594894409
22,275,0.40526315569877625,1.9802186489105225,,
23,287,,,0.2361111044883728,2.2716381549835205
23,287,0.42500001192092896,1.9301906824111938,,
24,299,,,0.27314814925193787,3.4115936756134033
24,299,0.3855263292789459,1.9100747108459473,,
25,311,,,0.3055555522441864,3.614358425140381
25,311,0.4302631616592407,1.859790325164795,,
26,323,,,0.31481480598449707,3.46102237701416
26,323,0.4381578862667084,1.8319107294082642,,
27,335,,,0.31018519401550293,2.2090046405792236
27,335,0.3907894790172577,1.821076512336731,,
28,347,,,0.28703704476356506,2.049808979034424
28,347,0.4013157784938812,1.7833621501922607,,
29,359,,,0.17129629850387573,3.964784860610962
29,359,0.36973685026168823,2.212115526199341,,
30,371,,,0.26851850748062134,2.5404672622680664
30,371,0.33421051502227783,2.22268009185791,,
31,383,,,0.31018519401550293,2.2189834117889404
31,383,0.3144736886024475,2.144442081451416,,
32,395,,,0.32407405972480774,2.07582426071167
32,395,0.3105263113975525,2.0986201763153076,,
33,407,,,0.3472222089767456,1.9779431819915771
33,407,0.31842106580734253,2.0320026874542236,,
34,419,,,0.32407405972480774,1.9241273403167725
34,419,0.3013157844543457,2.005148410797119,,
35,431,,,0.32870370149612427,1.899791955947876
35,431,0.3276315927505493,1.9375107288360596,,
36,443,,,0.3472222089767456,1.8496644496917725
36,443,0.3236842155456543,1.8999905586242676,,
37,455,,,0.3472222089767456,1.814062237739563
37,455,0.3197368383407593,1.875663161277771,,
38,467,,,0.32407405972480774,1.7883881330490112
38,467,0.32499998807907104,1.8314555883407593,,
39,479,,,0.31481480598449707,1.7767484188079834
39,479,0.30657893419265747,1.8270604610443115,,
40,491,,,0.31018519401550293,1.766863226890564
40,491,0.3078947365283966,1.79597806930542,,
41,503,,,0.32407405972480774,1.729378342628479
41,503,0.3013157844543457,1.7613036632537842,,
42,515,,,0.31018519401550293,1.6879689693450928
42,515,0.31578946113586426,1.7297576665878296,,
43,527,,,0.3055555522441864,1.672505497932434
43,527,0.30000001192092896,1.7009923458099365,,
44,539,,,0.3055555522441864,1.669674038887024
44,539,0.3263157904148102,1.6470057964324951,,
45,551,,,0.30092594027519226,1.616273283958435
45,551,0.32236841320991516,1.6059051752090454,,
46,563,,,0.33796295523643494,1.5551596879959106
46,563,0.3131578862667084,1.6098464727401733,,
47,575,,,0.4166666567325592,1.4928741455078125
47,575,0.3118421137332916,1.5870404243469238,,
48,587,,,0.43981480598449707,1.4662519693374634
48,587,0.35789474844932556,1.543482780456543,,
49,599,,,0.41203704476356506,1.4555639028549194
49,599,0.3907894790172577,1.4992300271987915,,
50,611,,,0.41203704476356506,1.4567574262619019
50,611,0.4065789580345154,1.4719538688659668,,
51,623,,,0.4027777910232544,1.5166093111038208
51,623,0.43421053886413574,1.4406222105026245,,
52,635,,,0.43518519401550293,1.371586561203003
52,635,0.4421052634716034,1.4259341955184937,,
53,647,,,0.46296295523643494,1.3254060745239258
53,647,0.44342106580734253,1.4176510572433472,,
54,659,,,0.5092592835426331,1.33699631690979
54,659,0.5065789222717285,1.3583710193634033,,
55,671,,,0.5,1.3383369445800781
55,671,0.5249999761581421,1.3431875705718994,,
56,683,,,0.5185185074806213,1.3365949392318726
56,683,0.503947377204895,1.3492543697357178,,
57,695,,,0.5324074029922485,1.3369797468185425
57,695,0.5236842036247253,1.3197970390319824,,
58,707,,,0.5277777910232544,1.3317285776138306
58,707,0.5513157844543457,1.2757753133773804,,
59,719,,,0.39814814925193787,1.3716185092926025
59,719,0.5473684072494507,1.2866348028182983,,
60,731,,,0.20370370149612427,1.9601439237594604
60,731,0.550000011920929,1.248110055923462,,
61,743,,,0.6435185074806213,1.3294150829315186
61,743,0.4868420958518982,1.3969181776046753,,
62,755,,,0.5,1.3092442750930786
62,755,0.5210526585578918,1.2530525922775269,,
63,767,,,0.5231481194496155,1.1820036172866821
63,767,0.5368421077728271,1.2195194959640503,,
64,779,,,0.5370370149612427,1.1433992385864258
64,779,0.5434210300445557,1.1836549043655396,,
65,791,,,0.5462962985038757,1.1509909629821777
65,791,0.5092105269432068,1.2507935762405396,,
66,803,,,0.5231481194496155,1.160606861114502
66,803,0.5605263113975525,1.170327067375183,,
67,815,,,0.5462962985038757,1.1394124031066895
67,815,0.5552631616592407,1.176173210144043,,
68,827,,,0.5185185074806213,1.1326884031295776
68,827,0.5789473652839661,1.148278832435608,,
69,839,,,0.5416666865348816,1.128815770149231
69,839,0.5934210419654846,1.1187713146209717,,
70,851,,,0.5601851940155029,1.080427646636963
70,851,0.5921052694320679,1.1256356239318848,,
71,863,,,0.6666666865348816,1.073043942451477
71,863,0.6105263233184814,1.1137231588363647,,
72,875,,,0.6666666865348816,1.09774911403656
72,875,0.5960526466369629,1.1347832679748535,,
73,887,,,0.6990740895271301,1.0507360696792603
73,887,0.6355262994766235,1.1055434942245483,,
74,899,,,0.6851851940155029,1.0299208164215088
74,899,0.621052622795105,1.1202937364578247,,
75,911,,,0.6296296119689941,1.0827443599700928
75,911,0.6447368264198303,1.0754252672195435,,
76,923,,,0.6759259104728699,0.9983108639717102
76,923,0.6118420958518982,1.0819358825683594,,
77,935,,,0.6666666865348816,0.9868143796920776
77,935,0.6526315808296204,1.0546672344207764,,
78,947,,,0.6759259104728699,0.9908645153045654
78,947,0.6157894730567932,1.0728504657745361,,
79,959,,,0.6759259104728699,0.9639728665351868
79,959,0.6776315569877625,1.0117127895355225,,
80,971,,,0.6527777910232544,0.9578364491462708
80,971,0.6394736766815186,1.0413743257522583,,
81,983,,,0.6898148059844971,0.9545199275016785
81,983,0.6552631855010986,1.0264708995819092,,
82,995,,,0.7037037014961243,0.9510246515274048
82,995,0.6486842036247253,1.0083523988723755,,
83,1007,,,0.6990740895271301,0.9437010884284973
83,1007,0.6592105031013489,1.014832854270935,,
84,1019,,,0.6990740895271301,0.9336485862731934
84,1019,0.6815789341926575,0.9844329953193665,,
85,1031,,,0.6990740895271301,0.9755354523658752
85,1031,0.6736842393875122,0.9974321126937866,,
86,1043,,,0.6759259104728699,0.9062313437461853
86,1043,0.6631578803062439,0.9767113924026489,,
87,1055,,,0.6805555820465088,0.8887956142425537
87,1055,0.6802631616592407,0.9470726251602173,,
88,1067,,,0.6851851940155029,0.8736710548400879
88,1067,0.6736842393875122,0.9483107924461365,,
89,1079,,,0.6851851940155029,0.8697071075439453
89,1079,0.6776315569877625,0.9287604689598083,,
90,1091,,,0.6944444179534912,0.9019297957420349
90,1091,0.6671052575111389,0.9587522745132446,,
91,1103,,,0.7129629850387573,0.8434162139892578
91,1103,0.6671052575111389,0.926138699054718,,
92,1115,,,0.7129629850387573,0.8391340970993042
92,1115,0.6605263352394104,0.9249375462532043,,
93,1127,,,0.7037037014961243,0.85184645652771
93,1127,0.6499999761581421,0.9479386210441589,,
94,1139,,,0.6944444179534912,0.8154957890510559
94,1139,0.6486842036247253,0.9305737018585205,,
95,1151,,,0.6898148059844971,0.8469914197921753
95,1151,0.6315789222717285,0.9446341395378113,,
96,1163,,,0.6944444179534912,0.825470507144928
96,1163,0.6618421077728271,0.8921970725059509,,
97,1175,,,0.6990740895271301,0.8072894215583801
97,1175,0.6815789341926575,0.8671741485595703,,
98,1187,,,0.6990740895271301,0.8025336265563965
98,1187,0.6684210300445557,0.8853068351745605,,
99,1199,,,0.6944444179534912,0.7957783341407776
99,1199,0.6855263113975525,0.8681996464729309,,
100,1211,,,0.6990740895271301,0.7904780507087708
100,1211,0.6605263352394104,0.8943119049072266,,
101,1223,,,0.7037037014961243,0.8001829981803894
101,1223,0.6565789580345154,0.8849890232086182,,
102,1235,,,0.6944444179534912,0.8271739482879639
102,1235,0.6671052575111389,0.854132890701294,,
103,1247,,,0.6805555820465088,0.7830540537834167
103,1247,0.699999988079071,0.8411449193954468,,
104,1259,,,0.7175925970077515,0.7734878659248352
104,1259,0.7052631378173828,0.825026273727417,,
105,1271,,,0.7222222089767456,0.7565032243728638
105,1271,0.6934210658073425,0.8430769443511963,,
106,1283,,,0.7407407164573669,0.7531843781471252
106,1283,0.699999988079071,0.8216809630393982,,
107,1295,,,0.75,0.7670361399650574
107,1295,0.692105233669281,0.8466542363166809,,
108,1307,,,0.7592592835426331,0.7605767250061035
108,1307,0.6815789341926575,0.8476309776306152,,
109,1319,,,0.7453703880310059,0.7668570876121521
109,1319,0.7118421196937561,0.8119333386421204,,
110,1331,,,0.7592592835426331,0.7339127659797668
110,1331,0.699999988079071,0.8315540552139282,,
111,1343,,,0.75,0.7425093054771423
111,1343,0.7315789461135864,0.7891883254051208,,
112,1355,,,0.7407407164573669,0.7156031131744385
112,1355,0.7197368144989014,0.782260000705719,,
113,1367,,,0.7685185074806213,0.7065346837043762
113,1367,0.7078947424888611,0.7939870953559875,,
114,1379,,,0.7546296119689941,0.7002472877502441
114,1379,0.7078947424888611,0.7794716358184814,,
115,1391,,,0.7685185074806213,0.7106257081031799
115,1391,0.675000011920929,0.8680052757263184,,
116,1403,,,0.7592592835426331,0.7348583936691284
116,1403,0.7171052694320679,0.7956075668334961,,
117,1415,,,0.7685185074806213,0.7046926021575928
117,1415,0.6947368383407593,0.7977809906005859,,
118,1427,,,0.7222222089767456,0.7137592434883118
118,1427,0.7118421196937561,0.7762480974197388,,
119,1439,,,0.7546296119689941,0.6970567107200623
119,1439,0.6894736886024475,0.810600221157074,,
120,1451,,,0.7453703880310059,0.6867002844810486
120,1451,0.7223684191703796,0.7586283087730408,,
121,1463,,,0.7638888955116272,0.6767167448997498
121,1463,0.6776315569877625,0.8247209191322327,,
122,1475,,,0.7824074029922485,0.6789566278457642
122,1475,0.7026315927505493,0.7813279628753662,,
123,1487,,,0.7731481194496155,0.6778976321220398
123,1487,0.7078947424888611,0.7753904461860657,,
124,1499,,,0.7546296119689941,0.6683022379875183
124,1499,0.696052610874176,0.7702967524528503,,
125,1511,,,0.75,0.6662859916687012
125,1511,0.7157894968986511,0.7487852573394775,,
126,1523,,,0.7824074029922485,0.6583149433135986
126,1523,0.7223684191703796,0.7559984922409058,,
127,1535,,,0.6666666865348816,0.7982119917869568
127,1535,0.7078947424888611,0.7473222613334656,,
128,1547,,,0.6805555820465088,0.9156617522239685
128,1547,0.6684210300445557,0.8142502903938293,,
129,1559,,,0.6620370149612427,0.8115605115890503
129,1559,0.6815789341926575,0.8226582407951355,,
130,1571,,,0.625,1.114058494567871
130,1571,0.7171052694320679,0.7731345891952515,,
131,1583,,,0.6481481194496155,0.8343663215637207
131,1583,0.6907894611358643,0.7899436354637146,,
132,1595,,,0.6388888955116272,0.9724665284156799
132,1595,0.6894736886024475,0.764251708984375,,
133,1607,,,0.6296296119689941,1.258514165878296
133,1607,0.7144736647605896,0.7334386110305786,,
134,1619,,,0.6574074029922485,1.3987717628479004
134,1619,0.699999988079071,0.7601144909858704,,
135,1631,,,0.5462962985038757,3.0671746730804443
135,1631,0.7368420958518982,0.7140198349952698,,
136,1643,,,0.5324074029922485,2.9626739025115967
136,1643,0.6842105388641357,0.7854087948799133,,
137,1655,,,0.29629629850387573,2.1478490829467773
137,1655,0.7144736647605896,0.7833659052848816,,
138,1667,,,0.6342592835426331,0.865374743938446
138,1667,0.7289473414421082,0.7134025692939758,,
139,1679,,,0.7361111044883728,0.7005693912506104
139,1679,0.7197368144989014,0.7311995029449463,,
140,1691,,,0.7592592835426331,0.6441685557365417
140,1691,0.7210526466369629,0.718920886516571,,
141,1703,,,0.7453703880310059,0.6451149582862854
141,1703,0.7184210419654846,0.7186489105224609,,
142,1715,,,0.7592592835426331,0.6390330791473389
142,1715,0.7065789699554443,0.7661421895027161,,
143,1727,,,0.6944444179534912,0.7420672178268433
143,1727,0.7184210419654846,0.7141138315200806,,
144,1739,,,0.5231481194496155,3.4279873371124268
144,1739,0.7210526466369629,0.7202520370483398,,
145,1751,,,0.5138888955116272,1.2452194690704346
145,1751,0.5486842393875122,1.1596392393112183,,
146,1763,,,0.5138888955116272,1.2274811267852783
146,1763,0.46578946709632874,1.4277814626693726,,
147,1775,,,0.5138888955116272,1.1764638423919678
147,1775,0.47236841917037964,1.336387276649475,,
148,1787,,,0.5138888955116272,1.1304163932800293
148,1787,0.4907894730567932,1.2255057096481323,,
149,1799,,,0.5231481194496155,1.0654102563858032
149,1799,0.496052622795105,1.1732776165008545,,
150,1811,,,0.5601851940155029,1.0259840488433838
150,1811,0.5157894492149353,1.0957822799682617,,
151,1823,,,0.5555555820465088,1.0130022764205933
151,1823,0.5197368264198303,1.0722219944000244,,
152,1835,,,0.4027777910232544,1.7252087593078613
152,1835,0.48552632331848145,1.2183595895767212,,
153,1847,,,0.5787037014961243,1.0122040510177612
153,1847,0.5368421077728271,1.1286261081695557,,
154,1859,,,0.5787037014961243,0.9550120830535889
154,1859,0.5263158082962036,1.0523312091827393,,
155,1871,,,0.5833333134651184,0.9299503564834595
155,1871,0.5526315569877625,1.003324031829834,,
156,1883,,,0.6018518805503845,0.9185981750488281
156,1883,0.5657894611358643,0.9552128911018372,,
157,1895,,,0.6064814925193787,0.9130496978759766
157,1895,0.574999988079071,0.9618578553199768,,
158,1907,,,0.6203703880310059,0.9073454737663269
158,1907,0.5894736647605896,0.9426051378250122,,
159,1919,,,0.6388888955116272,0.9048004150390625
