epoch,step,train_acc,train_loss,val_acc,val_loss
118,1427,,,0.7962962985038757,0.5492197871208191
118,1427,0.7039473652839661,0.7326211333274841,,
119,1439,,,0.8101851940155029,0.5315471291542053
119,1439,0.7355263233184814,0.6877111196517944,,
120,1451,,,0.8333333134651184,0.5189642906188965
120,1451,0.7697368264198303,0.6541327834129333,,
121,1463,,,0.8194444179534912,0.5239530801773071
121,1463,0.7592105269432068,0.6422951817512512,,
122,1475,,,0.8194444179534912,0.5297577977180481
122,1475,0.75,0.6619178056716919,,
123,1487,,,0.8240740895271301,0.527717649936676
123,1487,0.7736842036247253,0.6212957501411438,,
124,1499,,,0.8240740895271301,0.5136748552322388
124,1499,0.7407894730567932,0.6730344891548157,,
125,1511,,,0.8194444179534912,0.5151333212852478
125,1511,0.7236841917037964,0.7217751145362854,,
126,1523,,,0.8287037014961243,0.5192071199417114
126,1523,0.7592105269432068,0.6375094056129456,,
127,1535,,,0.8240740895271301,0.5211569666862488
127,1535,0.7381578683853149,0.6915537118911743,,
128,1547,,,0.8240740895271301,0.5133364796638489
128,1547,0.7592105269432068,0.6495175957679749,,
129,1559,,,0.8194444179534912,0.515874981880188
129,1559,0.7749999761581421,0.6210706830024719,,
130,1571,,,0.8379629850387573,0.5131402015686035
130,1571,0.7618421316146851,0.6448143124580383,,
131,1583,,,0.8240740895271301,0.505744993686676
131,1583,0.7671052813529968,0.6580643653869629,,
132,1595,,,0.8194444179534912,0.5126045942306519
132,1595,0.7368420958518982,0.6702702045440674,,
133,1607,,,0.8425925970077515,0.50565105676651
133,1607,0.7749999761581421,0.6230067610740662,,
134,1619,,,0.8240740895271301,0.5044716000556946
134,1619,0.74210524559021,0.6575798988342285,,
135,1631,,,0.8240740895271301,0.50563645362854
135,1631,0.7697368264198303,0.6250688433647156,,
136,1643,,,0.8287037014961243,0.5077295899391174
136,1643,0.7644736766815186,0.6294509768486023,,
137,1655,,,0.8472222089767456,0.5004913210868835
137,1655,0.753947377204895,0.664153516292572,,
138,1667,,,0.8194444179534912,0.5162094831466675
138,1667,0.7394737005233765,0.6809064149856567,,
139,1679,,,0.8240740895271301,0.49973398447036743
139,1679,0.7723684310913086,0.635115385055542,,
140,1691,,,0.8148148059844971,0.5112233757972717
140,1691,0.7618421316146851,0.6192013621330261,,
141,1703,,,0.8333333134651184,0.49999159574508667
141,1703,0.7842105031013489,0.5912697911262512,,
142,1715,,,0.8148148059844971,0.5047521591186523
142,1715,0.7513157725334167,0.6287422776222229,,
143,1727,,,0.8148148059844971,0.5091338157653809
143,1727,0.7763158082962036,0.5848796367645264,,
144,1739,,,0.8194444179534912,0.5266955494880676
144,1739,0.7355263233184814,0.6906726956367493,,
145,1751,,,0.8333333134651184,0.5007773637771606
145,1751,0.7302631735801697,0.6800046563148499,,
146,1763,,,0.8287037014961243,0.49110978841781616
146,1763,0.7565789222717285,0.6303783655166626,,
147,1775,,,0.8287037014961243,0.4911015033721924
147,1775,0.7828947305679321,0.6071241497993469,,
148,1787,,,0.8287037014961243,0.49240562319755554
148,1787,0.7710526585578918,0.6232048869132996,,
149,1799,,,0.8379629850387573,0.4986131489276886
149,1799,0.7684210538864136,0.646791398525238,,
150,1811,,,0.8287037014961243,0.5021553635597229
150,1811,0.75,0.6230307817459106,,
151,1823,,,0.8240740895271301,0.5100290775299072
151,1823,0.7407894730567932,0.6555311679840088,,
152,1835,,,0.8194444179534912,0.5112677812576294
152,1835,0.7697368264198303,0.6101650595664978,,
153,1847,,,0.8194444179534912,0.5038966536521912
153,1847,0.746052622795105,0.647114634513855,,
154,1859,,,0.8518518805503845,0.4918491244316101
154,1859,0.7921052575111389,0.5725425481796265,,
155,1871,,,0.7916666865348816,0.539973795413971
155,1871,0.7618421316146851,0.6390308737754822,,
156,1883,,,0.8240740895271301,0.5421081185340881
156,1883,0.7763158082962036,0.6002193689346313,,
157,1895,,,0.7824074029922485,0.6744368672370911
157,1895,0.7605262994766235,0.6266905069351196,,
158,1907,,,0.7777777910232544,0.6174187660217285
158,1907,0.7684210538864136,0.611106812953949,,
159,1919,,,0.8009259104728699,0.5233706831932068
159,1919,0.7315789461135864,0.6909041404724121,,
160,1931,,,0.8287037014961243,0.500796377658844
160,1931,0.7763158082962036,0.6009238958358765,,
161,1943,,,0.7962962985038757,0.567851722240448
161,1943,0.7486842274665833,0.632830023765564,,
162,1955,,,0.8240740895271301,0.4932810068130493
162,1955,0.7210526466369629,0.7305192351341248,,
163,1967,,,0.8333333134651184,0.5057982802391052
163,1967,0.7592105269432068,0.605712890625,,
164,1979,,,0.7916666865348816,0.5647818446159363
164,1979,0.7881578803062439,0.5778841972351074,,
165,1991,,,0.7685185074806213,0.6048766374588013
165,1991,0.7618421316146851,0.6213337779045105,,
166,2003,,,0.8148148059844971,0.504794180393219
166,2003,0.7473683953285217,0.6469376683235168,,
167,2015,,,0.8148148059844971,0.5251554250717163
167,2015,0.7394737005233765,0.6563034057617188,,
168,2027,,,0.8194444179534912,0.5012162923812866
168,2027,0.7644736766815186,0.6239798665046692,,
169,2039,,,0.7685185074806213,0.57874596118927
169,2039,0.746052622795105,0.6333564519882202,,
170,2051,,,0.8101851940155029,0.4807577133178711
170,2051,0.7671052813529968,0.6125687956809998,,
171,2063,,,0.8472222089767456,0.48848068714141846
171,2063,0.7513157725334167,0.6157723069190979,,
172,2075,,,0.8148148059844971,0.5179716944694519
172,2075,0.7684210538864136,0.59407639503479,,
173,2087,,,0.7777777910232544,0.562309205532074
173,2087,0.7592105269432068,0.6106329560279846,,
174,2099,,,0.8101851940155029,0.48953163623809814
174,2099,0.7868421077728271,0.5888509154319763,,
175,2111,,,0.8379629850387573,0.4909355342388153
175,2111,0.7776315808296204,0.5822314023971558,,
176,2123,,,0.7916666865348816,0.5367560982704163
176,2123,0.75,0.6107175946235657,,
177,2135,,,0.8194444179534912,0.49847695231437683
177,2135,0.7657894492149353,0.6033802032470703,,
178,2147,,,0.8055555820465088,0.49151483178138733
178,2147,0.7763158082962036,0.6183730959892273,,
179,2159,,,0.6712962985038757,0.7525761127471924
179,2159,0.7592105269432068,0.6054499745368958,,
180,2171,,,0.8240740895271301,0.4951588809490204
180,2171,0.7842105031013489,0.5546550154685974,,
181,2183,,,0.8101851940155029,0.48716866970062256
181,2183,0.7657894492149353,0.5985938310623169,,
182,2195,,,0.8194444179534912,0.49303698539733887
182,2195,0.7513157725334167,0.6212649345397949,,
183,2207,,,0.8240740895271301,0.4740569591522217
183,2207,0.7776315808296204,0.584711492061615,,
184,2219,,,0.8287037014961243,0.4754662811756134
184,2219,0.7684210538864136,0.6034665107727051,,
185,2231,,,0.7685185074806213,0.6149563789367676
185,2231,0.7749999761581421,0.570508599281311,,
186,2243,,,0.7916666865348816,0.5325804948806763
186,2243,0.7184210419654846,0.6773260831832886,,
187,2255,,,0.75,0.6292768120765686
187,2255,0.7697368264198303,0.5911669135093689,,
188,2267,,,0.7685185074806213,0.5811789631843567
188,2267,0.7789473533630371,0.5573363304138184,,
189,2279,,,0.8240740895271301,0.47990456223487854
189,2279,0.7749999761581421,0.5692488551139832,,
190,2291,,,0.7777777910232544,0.5581884980201721
190,2291,0.75,0.628244161605835,,
191,2303,,,0.8009259104728699,0.5864976644515991
191,2303,0.7723684310913086,0.6050893664360046,,
192,2315,,,0.7453703880310059,0.7274894118309021
192,2315,0.7592105269432068,0.589972734451294,,
193,2327,,,0.7962962985038757,0.509877622127533
193,2327,0.7736842036247253,0.5725468993186951,,
194,2339,,,0.7916666865348816,0.5480751991271973
194,2339,0.7789473533630371,0.5890083312988281,,
195,2351,,,0.7777777910232544,0.548227846622467
195,2351,0.7513157725334167,0.6147710084915161,,
196,2363,,,0.8009259104728699,0.5305566787719727
196,2363,0.7868421077728271,0.5763044953346252,,
197,2375,,,0.8009259104728699,0.49173709750175476
197,2375,0.7618421316146851,0.5896309018135071,,
198,2387,,,0.8055555820465088,0.5157843232154846
198,2387,0.7697368264198303,0.6078380346298218,,
199,2399,,,0.8101851940155029,0.4928985834121704
199,2399,0.7776315808296204,0.5811564922332764,,
200,2411,,,0.8009259104728699,0.5240853428840637
200,2411,0.7657894492149353,0.5967811346054077,,
201,2423,,,0.8009259104728699,0.5389750599861145
201,2423,0.7736842036247253,0.6091313362121582,,
202,2435,,,0.8194444179534912,0.5101396441459656
202,2435,0.7868421077728271,0.5638746023178101,,
203,2447,,,0.7777777910232544,0.5419352650642395
203,2447,0.7697368264198303,0.5783616900444031,,
204,2459,,,0.7870370149612427,0.5282678008079529
204,2459,0.75,0.6098036170005798,,
205,2471,,,0.7962962985038757,0.5301889777183533
205,2471,0.7763158082962036,0.573915958404541,,
206,2483,,,0.7916666865348816,0.5139451026916504
206,2483,0.7618421316146851,0.595670223236084,,
207,2495,,,0.8194444179534912,0.48544996976852417
207,2495,0.7644736766815186,0.6055336594581604,,
208,2507,,,0.7314814925193787,0.7264946699142456
208,2507,0.75,0.6054497957229614,,
209,2519,,,0.7361111044883728,0.6139466762542725
209,2519,0.7605262994766235,0.6110553741455078,,
210,2531,,,0.8240740895271301,0.45857447385787964
210,2531,0.7592105269432068,0.6036527752876282,,
211,2543,,,0.7824074029922485,0.5121564269065857
211,2543,0.7605262994766235,0.5869460105895996,,
212,2555,,,0.6527777910232544,0.7067953944206238
212,2555,0.7605262994766235,0.6078125238418579,,
213,2567,,,0.7777777910232544,0.5591339468955994
213,2567,0.7697368264198303,0.5656488537788391,,
214,2579,,,0.8240740895271301,0.4709203541278839
214,2579,0.7828947305679321,0.5647762417793274,,
215,2591,,,0.7824074029922485,0.5550388693809509
215,2591,0.7644736766815186,0.5955268144607544,,
216,2603,,,0.7685185074806213,0.6529139280319214
216,2603,0.7723684310913086,0.5650591850280762,,
217,2615,,,0.7824074029922485,0.5226721167564392
217,2615,0.7697368264198303,0.5754315257072449,,
218,2627,,,0.8194444179534912,0.47904905676841736
218,2627,0.7697368264198303,0.5868234038352966,,
219,2639,,,0.8194444179534912,0.488629549741745
219,2639,0.7842105031013489,0.5715916752815247,,
220,2651,,,0.7824074029922485,0.5313606858253479
220,2651,0.7565789222717285,0.5963897109031677,,
221,2663,,,0.8333333134651184,0.4935097098350525
221,2663,0.7815789580345154,0.5870007872581482,,
222,2675,,,0.7962962985038757,0.4899997115135193
222,2675,0.7842105031013489,0.5682796835899353,,
223,2687,,,0.8101851940155029,0.4759397804737091
223,2687,0.7565789222717285,0.5727106332778931,,
224,2699,,,0.8101851940155029,0.47576043009757996
224,2699,0.7934210300445557,0.5548898577690125,,
225,2711,,,0.8194444179534912,0.45789963006973267
225,2711,0.75789475440979,0.5854127407073975,,
226,2723,,,0.8009259104728699,0.4992668330669403
226,2723,0.7776315808296204,0.5848672986030579,,
227,2735,,,0.7592592835426331,0.5923205018043518
227,2735,0.7605262994766235,0.5882048010826111,,
228,2747,,,0.6388888955116272,0.7457166314125061
228,2747,0.7210526466369629,0.6894283294677734,,
229,2759,,,0.7685185074806213,0.581541121006012
229,2759,0.7802631855010986,0.5655198693275452,,
230,2771,,,0.8055555820465088,0.48469921946525574
230,2771,0.7763158082962036,0.56175696849823,,
231,2783,,,0.7222222089767456,0.582298755645752
231,2783,0.7697368264198303,0.5794973373413086,,
232,2795,,,0.7916666865348816,0.4848838448524475
232,2795,0.8105263113975525,0.5258650183677673,,
233,2807,,,0.7962962985038757,0.49304601550102234
233,2807,0.7513157725334167,0.5634657144546509,,
234,2819,,,0.7870370149612427,0.49060481786727905
234,2819,0.7907894849777222,0.5749160051345825,,
235,2831,,,0.7777777910232544,0.5031237602233887
235,2831,0.7315789461135864,0.6350001096725464,,
236,2843,,,0.8009259104728699,0.5416162014007568
236,2843,0.7657894492149353,0.5792166590690613,,
237,2855,,,0.7361111044883728,0.6013764142990112
237,2855,0.7802631855010986,0.5392754673957825,,
238,2867,,,0.7870370149612427,0.5054032802581787
238,2867,0.7434210777282715,0.6008403897285461,,
239,2879,,,0.6435185074806213,1.1642401218414307
239,2879,0.7526316046714783,0.5844176411628723,,
240,2891,,,0.7361111044883728,0.6332165002822876
240,2891,0.7447368502616882,0.6658576726913452,,
241,2903,,,0.7407407164573669,0.6134036183357239
241,2903,0.7605262994766235,0.5748274326324463,,
242,2915,,,0.7546296119689941,0.5658420920372009
242,2915,0.7921052575111389,0.5443858504295349,,
243,2927,,,0.8379629850387573,0.4544035494327545
243,2927,0.7907894849777222,0.5479602217674255,,
244,2939,,,0.8194444179534912,0.5276448726654053
244,2939,0.7842105031013489,0.5741407871246338,,
245,2951,,,0.7314814925193787,0.7126784324645996
245,2951,0.7921052575111389,0.5579555034637451,,
246,2963,,,0.7962962985038757,0.5220593810081482
246,2963,0.7868421077728271,0.5601142644882202,,
247,2975,,,0.8148148059844971,0.4719318747520447
247,2975,0.7763158082962036,0.5814344882965088,,
248,2987,,,0.75,0.6380082368850708
248,2987,0.7657894492149353,0.5818949937820435,,
249,2999,,,0.7916666865348816,0.5175535082817078
249,2999,0.7671052813529968,0.595485508441925,,
250,3011,,,0.7916666865348816,0.47924673557281494
250,3011,0.7631579041481018,0.6082327961921692,,
251,3023,,,0.7916666865348816,0.48266372084617615
251,3023,0.8026315569877625,0.5332161784172058,,
252,3035,,,0.8240740895271301,0.4680521786212921
252,3035,0.7736842036247253,0.5471646189689636,,
253,3047,,,0.7824074029922485,0.5580061078071594
253,3047,0.7605262994766235,0.5638042092323303,,
254,3059,,,0.7314814925193787,0.66963791847229
254,3059,0.7921052575111389,0.5588780641555786,,
255,3071,,,0.8148148059844971,0.4712884724140167
255,3071,0.75,0.6306830644607544,,
256,3083,,,0.7916666865348816,0.50584876537323
256,3083,0.7710526585578918,0.5568559169769287,,
257,3095,,,0.8009259104728699,0.48398932814598083
257,3095,0.7828947305679321,0.5398011803627014,,
258,3107,,,0.8055555820465088,0.45436400175094604
258,3107,0.7934210300445557,0.5211808681488037,,
259,3119,,,0.8101851940155029,0.45076489448547363
259,3119,0.7592105269432068,0.5855263471603394,,
260,3131,,,0.7824074029922485,0.5404330492019653
260,3131,0.7631579041481018,0.6075383424758911,,
261,3143,,,0.7962962985038757,0.4827093780040741
261,3143,0.7855263352394104,0.5538527369499207,,
262,3155,,,0.8564814925193787,0.4436476528644562
262,3155,0.7894737124443054,0.5228495001792908,,
263,3167,,,0.7824074029922485,0.49357736110687256
263,3167,0.7657894492149353,0.5740936398506165,,
264,3179,,,0.7592592835426331,0.5503659248352051
264,3179,0.7394737005233765,0.6034908890724182,,
265,3191,,,0.8009259104728699,0.5273643136024475
265,3191,0.7631579041481018,0.6136242151260376,,
266,3203,,,0.7824074029922485,0.5511434674263
266,3203,0.7447368502616882,0.609856903553009,,
267,3215,,,0.5972222089767456,0.8626528382301331
267,3215,0.7250000238418579,0.9187418222427368,,
268,3227,,,0.5,0.9774559736251831
268,3227,0.7684210538864136,0.5605641007423401,,
269,3239,,,0.7037037014961243,0.8900624513626099
269,3239,0.7184210419654846,0.6739954352378845,,
270,3251,,,0.7685185074806213,0.6054114699363708
270,3251,0.7802631855010986,0.5486804842948914,,
271,3263,,,0.7824074029922485,0.516617476940155
271,3263,0.7723684310913086,0.5984352231025696,,
272,3275,,,0.7592592835426331,0.7411705255508423
272,3275,0.7789473533630371,0.5826830267906189,,
273,3287,,,0.6666666865348816,0.7402321696281433
273,3287,0.7592105269432068,0.588408350944519,,
274,3299,,,0.7731481194496155,0.5407001972198486
274,3299,0.7868421077728271,0.5419190526008606,,
275,3311,,,0.8055555820465088,0.4606603980064392
275,3311,0.7881578803062439,0.5343163013458252,,
276,3323,,,0.8055555820465088,0.4384976923465729
276,3323,0.7789473533630371,0.5579546689987183,,
277,3335,,,0.8148148059844971,0.47096535563468933
277,3335,0.7868421077728271,0.574715256690979,,
278,3347,,,0.8009259104728699,0.47779542207717896
278,3347,0.7605262994766235,0.5538450479507446,,
279,3359,,,0.7685185074806213,0.520329475402832
279,3359,0.7657894492149353,0.5701214671134949,,
280,3371,,,0.8055555820465088,0.47043004631996155
280,3371,0.7855263352394104,0.5525572299957275,,
281,3383,,,0.8194444179534912,0.45481476187705994
281,3383,0.7789473533630371,0.5429695248603821,,
282,3395,,,0.7962962985038757,0.4459695518016815
282,3395,0.7855263352394104,0.5217419266700745,,
283,3407,,,0.8194444179534912,0.46474671363830566
283,3407,0.7868421077728271,0.5487333536148071,,
284,3419,,,0.8472222089767456,0.4530954658985138
284,3419,0.7710526585578918,0.5572410225868225,,
285,3431,,,0.8055555820465088,0.4652208983898163
