epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
157,1895,,,13621.357421875,
157,1895,14076.6162109375,,,
158,1899,,11230.0771484375,,
,632,,,,11989.2939453125
,633,,,,14279.7333984375
,634,,,,14648.671875
,635,,,,13478.31640625
158,1907,,,13621.3525390625,
158,1907,14076.609375,,,
,636,,,,11989.287109375
,637,,,,14279.7275390625
,638,,,,14648.6640625
,639,,,,13478.3095703125
159,1919,,,13621.34765625,
159,1919,14076.603515625,,,
,640,,,,11989.2841796875
,641,,,,14279.7216796875
,642,,,,14648.66015625
,643,,,,13478.3056640625
160,1931,,,13621.341796875,
160,1931,14076.6015625,,,
,644,,,,11989.27734375
,645,,,,14279.71484375
,646,,,,14648.654296875
,647,,,,13478.298828125
161,1943,,,13621.3369140625,
161,1943,14076.59375,,,
162,1949,,12283.9560546875,,
,648,,,,11989.271484375
,649,,,,14279.7099609375
,650,,,,14648.6484375
,651,,,,13478.2939453125
162,1955,,,13621.330078125,
162,1955,14076.583984375,,,
,652,,,,11989.265625
,653,,,,14279.703125
,654,,,,14648.6416015625
,655,,,,13478.287109375
163,1967,,,13621.32421875,
163,1967,14076.5791015625,,,
,656,,,,11989.2607421875
,657,,,,14279.697265625
,658,,,,14648.63671875
,659,,,,13478.28125
164,1979,,,13621.318359375,
164,1979,14076.5732421875,,,
,660,,,,11989.2568359375
,661,,,,14279.6943359375
,662,,,,14648.6328125
,663,,,,13478.2783203125
165,1991,,,13621.31640625,
165,1991,14076.5673828125,,,
166,1999,,15948.142578125,,
,664,,,,11989.248046875
,665,,,,14279.6865234375
,666,,,,14648.623046875
,667,,,,13478.2705078125
166,2003,,,13621.3056640625,
166,2003,14076.5595703125,,,
,668,,,,11989.2412109375
,669,,,,14279.6796875
,670,,,,14648.6171875
,671,,,,13478.263671875
167,2015,,,13621.2998046875,
167,2015,14076.5556640625,,,
,672,,,,11989.2373046875
,673,,,,14279.6748046875
,674,,,,14648.611328125
,675,,,,13478.259765625
168,2027,,,13621.294921875,
168,2027,14076.548828125,,,
,676,,,,11989.2314453125
,677,,,,14279.66796875
,678,,,,14648.60546875
,679,,,,13478.255859375
169,2039,,,13621.2890625,
169,2039,14076.541015625,,,
170,2049,,12552.306640625,,
,680,,,,11989.2255859375
,681,,,,14279.6640625
,682,,,,14648.6005859375
,683,,,,13478.25
170,2051,,,13621.28515625,
170,2051,14076.537109375,,,
,684,,,,11989.21875
,685,,,,14279.65625
,686,,,,14648.591796875
,687,,,,13478.244140625
171,2063,,,13621.27734375,
171,2063,14076.52734375,,,
,688,,,,11989.208984375
,689,,,,14279.6484375
,690,,,,14648.5859375
,691,,,,13478.236328125
172,2075,,,13621.26953125,
172,2075,14076.5224609375,,,
,692,,,,11989.203125
,693,,,,14279.642578125
,694,,,,14648.5791015625
,695,,,,13478.23046875
173,2087,,,13621.2626953125,
173,2087,14076.515625,,,
174,2099,,14023.7607421875,,
,696,,,,11989.19921875
,697,,,,14279.6357421875
,698,,,,14648.5732421875
,699,,,,13478.2236328125
174,2099,,,13621.2568359375,
174,2099,14076.5107421875,,,
,700,,,,11989.193359375
,701,,,,14279.62890625
,702,,,,14648.56640625
,703,,,,13478.2177734375
175,2111,,,13621.2509765625,
175,2111,14076.50390625,,,
,704,,,,11989.1875
,705,,,,14279.62109375
,706,,,,14648.55859375
,707,,,,13478.2109375
176,2123,,,13621.2431640625,
176,2123,14076.4970703125,,,
,708,,,,11989.1796875
,709,,,,14279.611328125
,710,,,,14648.55078125
,711,,,,13478.203125
177,2135,,,13621.236328125,
177,2135,14076.4912109375,,,
,712,,,,11989.1728515625
,713,,,,14279.607421875
,714,,,,14648.544921875
,715,,,,13478.1962890625
178,2147,,,13621.23046875,
178,2147,14076.484375,,,
179,2149,,12388.19921875,,
,716,,,,11989.16796875
,717,,,,14279.6015625
,718,,,,14648.5390625
,719,,,,13478.19140625
179,2159,,,13621.2236328125,
179,2159,14076.4814453125,,,
,720,,,,11989.16015625
,721,,,,14279.59375
,722,,,,14648.53125
,723,,,,13478.1845703125
180,2171,,,13621.216796875,
180,2171,14076.474609375,,,
,724,,,,11989.15625
,725,,,,14279.58984375
,726,,,,14648.525390625
,727,,,,13478.1787109375
181,2183,,,13621.2119140625,
181,2183,14076.470703125,,,
,728,,,,11989.1533203125
,729,,,,14279.583984375
,730,,,,14648.521484375
,731,,,,13478.17578125
182,2195,,,13621.20703125,
182,2195,14076.46484375,,,
183,2199,,12867.392578125,,
,732,,,,11989.150390625
,733,,,,14279.58203125
,734,,,,14648.51953125
,735,,,,13478.171875
183,2207,,,13621.2041015625,
183,2207,14076.4580078125,,,
,736,,,,11989.14453125
,737,,,,14279.5751953125
,738,,,,14648.513671875
,739,,,,13478.166015625
184,2219,,,13621.19921875,
184,2219,14076.4541015625,,,
,740,,,,11989.1376953125
,741,,,,14279.5693359375
,742,,,,14648.505859375
,743,,,,13478.1591796875
185,2231,,,13621.19140625,
185,2231,14076.4482421875,,,
,744,,,,11989.1328125
,745,,,,14279.5625
,746,,,,14648.498046875
,747,,,,13478.1533203125
186,2243,,,13621.1865234375,
186,2243,14076.4423828125,,,
187,2249,,16448.96484375,,
,748,,,,11989.1259765625
,749,,,,14279.5576171875
,750,,,,14648.494140625
,751,,,,13478.1455078125
187,2255,,,13621.1806640625,
187,2255,14076.4365234375,,,
,752,,,,11989.12109375
,753,,,,14279.552734375
,754,,,,14648.48828125
,755,,,,13478.142578125
188,2267,,,13621.17578125,
188,2267,14076.431640625,,,
,756,,,,11989.115234375
,757,,,,14279.546875
,758,,,,14648.482421875
,759,,,,13478.13671875
189,2279,,,13621.1689453125,
189,2279,14076.423828125,,,
,760,,,,11989.1103515625
,761,,,,14279.541015625
,762,,,,14648.4765625
,763,,,,13478.1298828125
190,2291,,,13621.1640625,
190,2291,14076.41796875,,,
191,2299,,16502.47265625,,
,764,,,,11989.107421875
,765,,,,14279.5390625
,766,,,,14648.474609375
,767,,,,13478.1279296875
191,2303,,,13621.1611328125,
191,2303,14076.416015625,,,
,768,,,,11989.1005859375
,769,,,,14279.53125
,770,,,,14648.466796875
,771,,,,13478.1220703125
192,2315,,,13621.1552734375,
192,2315,14076.4091796875,,,
,772,,,,11989.0966796875
,773,,,,14279.52734375
,774,,,,14648.4619140625
,775,,,,13478.115234375
193,2327,,,13621.1494140625,
193,2327,14076.404296875,,,
,776,,,,11989.091796875
,777,,,,14279.51953125
,778,,,,14648.455078125
,779,,,,13478.111328125
194,2339,,,13621.1435546875,
194,2339,14076.3974609375,,,
195,2349,,17251.068359375,,
,780,,,,11989.0859375
,781,,,,14279.515625
,782,,,,14648.451171875
,783,,,,13478.1064453125
195,2351,,,13621.138671875,
195,2351,14076.392578125,,,
,784,,,,11989.08203125
,785,,,,14279.5078125
,786,,,,14648.4453125
,787,,,,13478.1005859375
196,2363,,,13621.1328125,
196,2363,14076.38671875,,,
,788,,,,11989.076171875
,789,,,,14279.50390625
,790,,,,14648.439453125
,791,,,,13478.095703125
197,2375,,,13621.126953125,
197,2375,14076.3828125,,,
,792,,,,11989.0712890625
,793,,,,14279.4990234375
,794,,,,14648.435546875
,795,,,,13478.0908203125
198,2387,,,13621.1240234375,
198,2387,14076.3779296875,,,
199,2399,,11806.0458984375,,
,796,,,,11989.0634765625
,797,,,,14279.4921875
,798,,,,14648.427734375
,799,,,,13478.0849609375
199,2399,,,13621.1162109375,
199,2399,14076.3720703125,,,
,800,,,,11989.060546875
,801,,,,14279.48828125
,802,,,,14648.421875
,803,,,,13478.078125
200,2411,,,13621.111328125,
200,2411,14076.3662109375,,,
,804,,,,11989.0556640625
,805,,,,14279.484375
,806,,,,14648.419921875
,807,,,,13478.0751953125
201,2423,,,13621.107421875,
201,2423,14076.3603515625,,,
,808,,,,11989.048828125
,809,,,,14279.4765625
,810,,,,14648.412109375
,811,,,,13478.0673828125
202,2435,,,13621.099609375,
202,2435,14076.35546875,,,
,812,,,,11989.0419921875
,813,,,,14279.466796875
,814,,,,14648.4033203125
,815,,,,13478.060546875
203,2447,,,13621.091796875,
203,2447,14076.3486328125,,,
204,2449,,14712.908203125,,
,816,,,,11989.037109375
,817,,,,14279.462890625
,818,,,,14648.3994140625
,819,,,,13478.0556640625
204,2459,,,13621.0869140625,
204,2459,14076.3447265625,,,
,820,,,,11989.033203125
,821,,,,14279.458984375
,822,,,,14648.3955078125
,823,,,,13478.0537109375
205,2471,,,13621.0830078125,
205,2471,14076.337890625,,,
,824,,,,11989.02734375
,825,,,,14279.453125
,826,,,,14648.3896484375
,827,,,,13478.0458984375
206,2483,,,13621.0771484375,
206,2483,14076.3330078125,,,
,828,,,,11989.0224609375
,829,,,,14279.447265625
,830,,,,14648.3828125
,831,,,,13478.041015625
207,2495,,,13621.0712890625,
207,2495,14076.326171875,,,
208,2499,,15042.546875,,
,832,,,,11989.017578125
,833,,,,14279.443359375
,834,,,,14648.3798828125
,835,,,,13478.0361328125
208,2507,,,13621.0673828125,
208,2507,14076.3212890625,,,
,836,,,,11989.013671875
,837,,,,14279.439453125
,838,,,,14648.373046875
,839,,,,13478.0302734375
209,2519,,,13621.0634765625,
209,2519,14076.3173828125,,,
,840,,,,11989.0078125
,841,,,,14279.4345703125
,842,,,,14648.3671875
,843,,,,13478.0244140625
210,2531,,,13621.056640625,
210,2531,14076.3115234375,,,
,844,,,,11989.001953125
,845,,,,14279.427734375
,846,,,,14648.361328125
,847,,,,13478.0205078125
211,2543,,,13621.05078125,
211,2543,14076.3037109375,,,
212,2549,,11122.013671875,,
,848,,,,11988.998046875
,849,,,,14279.421875
,850,,,,14648.3583984375
,851,,,,13478.0146484375
212,2555,,,13621.0458984375,
212,2555,14076.2998046875,,,
,852,,,,11988.9912109375
,853,,,,14279.4169921875
,854,,,,14648.3515625
,855,,,,13478.0087890625
213,2567,,,13621.0400390625,
213,2567,14076.294921875,,,
,856,,,,11988.9853515625
,857,,,,14279.4111328125
,858,,,,14648.345703125
,859,,,,13478.00390625
214,2579,,,13621.03515625,
214,2579,14076.291015625,,,
,860,,,,11988.9794921875
,861,,,,14279.4052734375
,862,,,,14648.3388671875
,863,,,,13477.9970703125
215,2591,,,13621.029296875,
215,2591,14076.283203125,,,
216,2599,,14449.1025390625,,
,864,,,,11988.97265625
,865,,,,14279.3974609375
,866,,,,14648.33203125
,867,,,,13477.9912109375
216,2603,,,13621.0224609375,
216,2603,14076.2763671875,,,
,868,,,,11988.970703125
,869,,,,14279.3955078125
,870,,,,14648.3291015625
,871,,,,13477.98828125
217,2615,,,13621.01953125,
217,2615,14076.271484375,,,
,872,,,,11988.9638671875
,873,,,,14279.3896484375
,874,,,,14648.322265625
,875,,,,13477.9814453125
218,2627,,,13621.0126953125,
218,2627,14076.265625,,,
,876,,,,11988.9599609375
,877,,,,14279.38671875
,878,,,,14648.3193359375
,879,,,,13477.9775390625
219,2639,,,13621.0107421875,
219,2639,14076.2607421875,,,
220,2649,,13888.4267578125,,
,880,,,,11988.9521484375
,881,,,,14279.376953125
,882,,,,14648.3115234375
,883,,,,13477.9697265625
220,2651,,,13621.0009765625,
220,2651,14076.25390625,,,
,884,,,,11988.9453125
,885,,,,14279.37109375
,886,,,,14648.3056640625
,887,,,,13477.9638671875
221,2663,,,13620.9951171875,
221,2663,14076.25,,,
,888,,,,11988.94140625
,889,,,,14279.365234375
,890,,,,14648.30078125
,891,,,,13477.9599609375
222,2675,,,13620.9912109375,
222,2675,14076.2431640625,,,
,892,,,,11988.9375
,893,,,,14279.36328125
,894,,,,14648.296875
,895,,,,13477.9580078125
223,2687,,,13620.9873046875,
223,2687,14076.2412109375,,,
224,2699,,12497.099609375,,
,896,,,,11988.9306640625
,897,,,,14279.3544921875
,898,,,,14648.2890625
,899,,,,13477.9501953125
224,2699,,,13620.9794921875,
224,2699,14076.2314453125,,,
,900,,,,11988.927734375
,901,,,,14279.3525390625
,902,,,,14648.2861328125
,903,,,,13477.9453125
225,2711,,,13620.9765625,
225,2711,14076.2275390625,,,
,904,,,,11988.923828125
,905,,,,14279.349609375
,906,,,,14648.2822265625
,907,,,,13477.94140625
226,2723,,,13620.97265625,
226,2723,14076.22265625,,,
,908,,,,11988.9169921875
,909,,,,14279.3427734375
,910,,,,14648.2763671875
,911,,,,13477.9345703125
227,2735,,,13620.966796875,
227,2735,14076.2158203125,,,
,912,,,,11988.9091796875
,913,,,,14279.333984375
,914,,,,14648.2685546875
,915,,,,13477.9267578125
228,2747,,,13620.9580078125,
228,2747,14076.2109375,,,
229,2749,,14298.33203125,,
,916,,,,11988.9072265625
,917,,,,14279.3349609375
,918,,,,14648.265625
,919,,,,13477.9248046875
229,2759,,,13620.95703125,
229,2759,14076.20703125,,,
,920,,,,11988.900390625
,921,,,,14279.3271484375
,922,,,,14648.259765625
,923,,,,13477.9189453125
230,2771,,,13620.94921875,
230,2771,14076.201171875,,,
,924,,,,11988.892578125
,925,,,,14279.3203125
,926,,,,14648.2509765625
,927,,,,13477.9111328125
231,2783,,,13620.9423828125,
231,2783,14076.1962890625,,,
,928,,,,11988.8876953125
,929,,,,14279.314453125
,930,,,,14648.248046875
,931,,,,13477.908203125
232,2795,,,13620.9384765625,
232,2795,14076.1904296875,,,
233,2799,,12787.810546875,,
,932,,,,11988.8818359375
,933,,,,14279.306640625
,934,,,,14648.240234375
,935,,,,13477.90234375
233,2807,,,13620.931640625,
233,2807,14076.1826171875,,,
,936,,,,11988.87890625
,937,,,,14279.3046875
,938,,,,14648.2353515625
,939,,,,13477.8955078125
234,2819,,,13620.9267578125,
234,2819,14076.1787109375,,,
,940,,,,11988.8740234375
,941,,,,14279.302734375
,942,,,,14648.232421875
,943,,,,13477.892578125
235,2831,,,13620.923828125,
235,2831,14076.1728515625,,,
,944,,,,11988.869140625
,945,,,,14279.296875
,946,,,,14648.228515625
,947,,,,13477.8876953125
236,2843,,,13620.9189453125,
236,2843,14076.169921875,,,
237,2849,,13966.6484375,,
,948,,,,11988.8623046875
,949,,,,14279.2890625
,950,,,,14648.220703125
,951,,,,13477.8837890625
237,2855,,,13620.9130859375,
237,2855,14076.162109375,,,
,952,,,,11988.85546875
,953,,,,14279.2802734375
,954,,,,14648.212890625
,955,,,,13477.8740234375
238,2867,,,13620.9052734375,
238,2867,14076.158203125,,,
,956,,,,11988.8486328125
,957,,,,14279.275390625
,958,,,,14648.20703125
,959,,,,13477.8681640625
239,2879,,,13620.8984375,
239,2879,14076.154296875,,,
,960,,,,11988.8466796875
,961,,,,14279.2724609375
,962,,,,14648.205078125
,963,,,,13477.8662109375
240,2891,,,13620.8955078125,
240,2891,14076.146484375,,,
241,2899,,18957.87109375,,
,964,,,,11988.8388671875
,965,,,,14279.2666015625
,966,,,,14648.19921875
,967,,,,13477.861328125
241,2903,,,13620.8896484375,
241,2903,14076.1376953125,,,
,968,,,,11988.83203125
,969,,,,14279.2587890625
,970,,,,14648.19140625
,971,,,,13477.8515625
242,2915,,,13620.8818359375,
242,2915,14076.1328125,,,
,972,,,,11988.826171875
,973,,,,14279.25390625
,974,,,,14648.1845703125
,975,,,,13477.845703125
243,2927,,,13620.8759765625,
243,2927,14076.1279296875,,,
,976,,,,11988.8251953125
,977,,,,14279.25390625
,978,,,,14648.1845703125
,979,,,,13477.845703125
244,2939,,,13620.875,
244,2939,14076.125,,,
245,2949,,12170.96875,,
,980,,,,11988.818359375
,981,,,,14279.248046875
,982,,,,14648.1787109375
,983,,,,13477.8408203125
245,2951,,,13620.8701171875,
245,2951,14076.1181640625,,,
,984,,,,11988.8115234375
,985,,,,14279.2392578125
,986,,,,14648.1708984375
,987,,,,13477.833984375
246,2963,,,13620.8623046875,
246,2963,14076.11328125,,,
,988,,,,11988.8046875
,989,,,,14279.23046875
,990,,,,14648.162109375
,991,,,,13477.8251953125
247,2975,,,13620.8525390625,
247,2975,14076.103515625,,,
,992,,,,11988.7998046875
,993,,,,14279.2275390625
,994,,,,14648.16015625
,995,,,,13477.822265625
248,2987,,,13620.8505859375,
248,2987,14076.1025390625,,,
249,2999,,14752.2119140625,,
,996,,,,11988.7939453125
,997,,,,14279.2236328125
,998,,,,14648.154296875
,999,,,,13477.81640625
249,2999,,,13620.8447265625,
249,2999,14076.095703125,,,
,1000,,,,11988.7900390625
,1001,,,,14279.2197265625
,1002,,,,14648.150390625
,1003,,,,13477.8115234375
250,3011,,,13620.841796875,
250,3011,14076.08984375,,,
,1004,,,,11988.787109375
,1005,,,,14279.216796875
,1006,,,,14648.1455078125
,1007,,,,13477.8076171875
251,3023,,,13620.837890625,
251,3023,14076.0859375,,,
,1008,,,,11988.7802734375
,1009,,,,14279.2109375
,1010,,,,14648.1396484375
,1011,,,,13477.8037109375
252,3035,,,13620.83203125,
252,3035,14076.08203125,,,
,1012,,,,11988.771484375
,1013,,,,14279.201171875
,1014,,,,14648.130859375
,1015,,,,13477.7939453125
253,3047,,,13620.8212890625,
253,3047,14076.0751953125,,,
254,3049,,13246.5625,,
,1016,,,,11988.767578125
,1017,,,,14279.197265625
,1018,,,,14648.125
,1019,,,,13477.7900390625
254,3059,,,13620.818359375,
254,3059,14076.068359375,,,
,1020,,,,11988.76171875
,1021,,,,14279.1904296875
,1022,,,,14648.119140625
,1023,,,,13477.7841796875
255,3071,,,13620.8115234375,
255,3071,14076.064453125,,,
,1024,,,,11988.7568359375
,1025,,,,14279.1875
,1026,,,,14648.1171875
,1027,,,,13477.78125
256,3083,,,13620.80859375,
256,3083,14076.0556640625,,,
,1028,,,,11988.75
,1029,,,,14279.18359375
,1030,,,,14648.1123046875
,1031,,,,13477.7763671875
257,3095,,,13620.8037109375,
257,3095,14076.0517578125,,,
258,3099,,12817.5830078125,,
,1032,,,,11988.75
,1033,,,,14279.181640625
,1034,,,,14648.1103515625
,1035,,,,13477.7744140625
258,3107,,,13620.8017578125,
258,3107,14076.0478515625,,,
,1036,,,,11988.740234375
,1037,,,,14279.171875
,1038,,,,14648.1015625
,1039,,,,13477.765625
259,3119,,,13620.7939453125,
259,3119,14076.041015625,,,
,1040,,,,11988.7392578125
,1041,,,,14279.169921875
,1042,,,,14648.099609375
,1043,,,,13477.7626953125
260,3131,,,13620.7900390625,
260,3131,14076.0341796875,,,
,1044,,,,11988.73046875
,1045,,,,14279.1640625
,1046,,,,14648.091796875
,1047,,,,13477.7568359375
261,3143,,,13620.783203125,
261,3143,14076.03125,,,
262,3149,,17301.78125,,
,1048,,,,11988.728515625
,1049,,,,14279.162109375
,1050,,,,14648.08984375
,1051,,,,13477.7548828125
262,3155,,,13620.7822265625,
262,3155,14076.0224609375,,,
,1052,,,,11988.720703125
,1053,,,,14279.1533203125
,1054,,,,14648.08203125
,1055,,,,13477.7470703125
263,3167,,,13620.7744140625,
263,3167,14076.0185546875,,,
,1056,,,,11988.7158203125
,1057,,,,14279.150390625
,1058,,,,14648.078125
,1059,,,,13477.744140625
264,3179,,,13620.7705078125,
264,3179,14076.01171875,,,
,1060,,,,11988.7060546875
,1061,,,,14279.140625
,1062,,,,14648.068359375
,1063,,,,13477.732421875
265,3191,,,13620.7587890625,
265,3191,14076.0029296875,,,
266,3199,,12995.4697265625,,
,1064,,,,11988.69921875
,1065,,,,14279.1357421875
,1066,,,,14648.0625
,1067,,,,13477.728515625
266,3203,,,13620.7548828125,
266,3203,14076.0,,,
,1068,,,,11988.6943359375
,1069,,,,14279.130859375
,1070,,,,14648.05859375
,1071,,,,13477.7236328125
267,3215,,,13620.75,
267,3215,14075.9931640625,,,
,1072,,,,11988.6845703125
,1073,,,,14279.119140625
,1074,,,,14648.048828125
,1075,,,,13477.7138671875
268,3227,,,13620.73828125,
268,3227,14075.9853515625,,,
,1076,,,,11988.681640625
,1077,,,,14279.1171875
,1078,,,,14648.044921875
,1079,,,,13477.7109375
269,3239,,,13620.736328125,
269,3239,14075.982421875,,,
270,3249,,14164.251953125,,
,1080,,,,11988.6767578125
,1081,,,,14279.1103515625
,1082,,,,14648.0390625
,1083,,,,13477.70703125
270,3251,,,13620.7314453125,
270,3251,14075.9775390625,,,
,1084,,,,11988.67578125
,1085,,,,14279.11328125
,1086,,,,14648.0390625
,1087,,,,13477.70703125
271,3263,,,13620.7314453125,
271,3263,14075.97265625,,,
,1088,,,,11988.666015625
,1089,,,,14279.103515625
,1090,,,,14648.03125
,1091,,,,13477.69921875
272,3275,,,13620.72265625,
272,3275,14075.96875,,,
,1092,,,,11988.66015625
,1093,,,,14279.0966796875
,1094,,,,14648.0234375
,1095,,,,13477.6923828125
273,3287,,,13620.71484375,
273,3287,14075.958984375,,,
274,3299,,12176.216796875,,
,1096,,,,11988.6552734375
,1097,,,,14279.08984375
,1098,,,,14648.017578125
,1099,,,,13477.6884765625
274,3299,,,13620.7109375,
274,3299,14075.9521484375,,,
,1100,,,,11988.65234375
,1101,,,,14279.0908203125
,1102,,,,14648.017578125
,1103,,,,13477.68359375
275,3311,,,13620.7080078125,
275,3311,14075.947265625,,,
,1104,,,,11988.6435546875
,1105,,,,14279.0830078125
,1106,,,,14648.0078125
,1107,,,,13477.6767578125
276,3323,,,13620.7001953125,
276,3323,14075.9404296875,,,
,1108,,,,11988.6416015625
,1109,,,,14279.080078125
,1110,,,,14648.005859375
,1111,,,,13477.67578125
277,3335,,,13620.6982421875,
277,3335,14075.9345703125,,,
,1112,,,,11988.6328125
,1113,,,,14279.072265625
,1114,,,,14647.998046875
,1115,,,,13477.6650390625
278,3347,,,13620.689453125,
278,3347,14075.9306640625,,,
279,3349,,12556.267578125,,
,1116,,,,11988.6298828125
,1117,,,,14279.0703125
,1118,,,,14647.99609375
,1119,,,,13477.6640625
279,3359,,,13620.6875,
279,3359,14075.9228515625,,,
,1120,,,,11988.6240234375
,1121,,,,14279.0654296875
,1122,,,,14647.9921875
,1123,,,,13477.6611328125
280,3371,,,13620.6826171875,
280,3371,14075.9208984375,,,
,1124,,,,11988.615234375
,1125,,,,14279.052734375
,1126,,,,14647.9775390625
,1127,,,,13477.6494140625
281,3383,,,13620.669921875,
281,3383,14075.9140625,,,
,1128,,,,11988.609375
,1129,,,,14279.048828125
,1130,,,,14647.974609375
,1131,,,,13477.6455078125
282,3395,,,13620.6669921875,
282,3395,14075.9052734375,,,
283,3399,,13934.4794921875,,
,1132,,,,11988.6083984375
,1133,,,,14279.046875
,1134,,,,14647.97265625
,1135,,,,13477.64453125
283,3407,,,13620.6650390625,
283,3407,14075.900390625,,,
,1136,,,,11988.603515625
,1137,,,,14279.044921875
,1138,,,,14647.970703125
,1139,,,,13477.638671875
284,3419,,,13620.6611328125,
284,3419,14075.892578125,,,
,1140,,,,11988.59765625
,1141,,,,14279.037109375
,1142,,,,14647.962890625
,1143,,,,13477.63671875
285,3431,,,13620.6552734375,
285,3431,14075.8876953125,,,
,1144,,,,11988.5859375
,1145,,,,14279.0244140625
,1146,,,,14647.9501953125
,1147,,,,13477.625
286,3443,,,13620.642578125,
286,3443,14075.8857421875,,,
287,3449,,15777.708984375,,
,1148,,,,11988.5830078125
,1149,,,,14279.0244140625
,1150,,,,14647.94921875
,1151,,,,13477.6240234375
287,3455,,,13620.6416015625,
287,3455,14075.87890625,,,
,1152,,,,11988.5751953125
,1153,,,,14279.017578125
,1154,,,,14647.9423828125
,1155,,,,13477.6162109375
288,3467,,,13620.6337890625,
288,3467,14075.8720703125,,,
,1156,,,,11988.5654296875
,1157,,,,14279.005859375
,1158,,,,14647.9306640625
,1159,,,,13477.6064453125
289,3479,,,13620.623046875,
289,3479,14075.8681640625,,,
,1160,,,,11988.5615234375
,1161,,,,14279.001953125
,1162,,,,14647.927734375
,1163,,,,13477.6015625
290,3491,,,13620.6201171875,
290,3491,14075.8623046875,,,
291,3499,,13985.6650390625,,
,1164,,,,11988.55859375
,1165,,,,14279.0
,1166,,,,14647.92578125
,1167,,,,13477.599609375
291,3503,,,13620.6181640625,
291,3503,14075.85546875,,,
,1168,,,,11988.5537109375
,1169,,,,14278.9951171875
,1170,,,,14647.919921875
,1171,,,,13477.59375
292,3515,,,13620.6123046875,
292,3515,14075.845703125,,,
,1172,,,,11988.544921875
,1173,,,,14278.98828125
,1174,,,,14647.9091796875
,1175,,,,13477.5830078125
293,3527,,,13620.6025390625,
293,3527,14075.84375,,,
,1176,,,,11988.5419921875
,1177,,,,14278.984375
,1178,,,,14647.90625
,1179,,,,13477.58203125
294,3539,,,13620.6005859375,
294,3539,14075.833984375,,,
295,3549,,15689.375,,
,1180,,,,11988.5361328125
,1181,,,,14278.9794921875
,1182,,,,14647.9013671875
,1183,,,,13477.576171875
295,3551,,,13620.5947265625,
295,3551,14075.830078125,,,
,1184,,,,11988.533203125
,1185,,,,14278.9765625
,1186,,,,14647.8994140625
,1187,,,,13477.578125
296,3563,,,13620.5927734375,
296,3563,14075.822265625,,,
,1188,,,,11988.5263671875
,1189,,,,14278.9677734375
,1190,,,,14647.892578125
,1191,,,,13477.5732421875
297,3575,,,13620.5859375,
297,3575,14075.818359375,,,
,1192,,,,11988.5146484375
,1193,,,,14278.95703125
,1194,,,,14647.8818359375
,1195,,,,13477.5625
298,3587,,,13620.5751953125,
298,3587,14075.814453125,,,
299,3599,,14490.2958984375,,
,1196,,,,11988.5146484375
,1197,,,,14278.9619140625
,1198,,,,14647.884765625
,1199,,,,13477.5595703125
299,3599,,,13620.576171875,
299,3599,14075.806640625,,,
,1200,,,,11988.5
,1201,,,,14278.9453125
,1202,,,,14647.86328125
,1203,,,,13477.5419921875
300,3611,,,13620.55859375,
300,3611,14075.8017578125,,,
,1204,,,,11988.501953125
,1205,,,,14278.94921875
,1206,,,,14647.869140625
,1207,,,,13477.5498046875
301,3623,,,13620.5634765625,
301,3623,14075.791015625,,,
,1208,,,,11988.490234375
,1209,,,,14278.9345703125
,1210,,,,14647.8583984375
,1211,,,,13477.5380859375
302,3635,,,13620.5517578125,
302,3635,14075.78515625,,,
,1212,,,,11988.48828125
,1213,,,,14278.9296875
,1214,,,,14647.853515625
,1215,,,,13477.53125
303,3647,,,13620.5478515625,
303,3647,14075.783203125,,,
304,3649,,15621.224609375,,
,1216,,,,11988.484375
,1217,,,,14278.9267578125
,1218,,,,14647.8486328125
,1219,,,,13477.529296875
304,3659,,,13620.54296875,
304,3659,14075.775390625,,,
,1220,,,,11988.48828125
,1221,,,,14278.9326171875
,1222,,,,14647.8583984375
,1223,,,,13477.5419921875
305,3671,,,13620.55078125,
305,3671,14075.76953125,,,
,1224,,,,11988.4755859375
,1225,,,,14278.919921875
,1226,,,,14647.83984375
,1227,,,,13477.5205078125
306,3683,,,13620.53515625,
306,3683,14075.7587890625,,,
,1228,,,,11988.466796875
,1229,,,,14278.91015625
,1230,,,,14647.8349609375
,1231,,,,13477.5205078125
307,3695,,,13620.52734375,
307,3695,14075.7578125,,,
308,3699,,16681.830078125,,
,1232,,,,11988.462890625
,1233,,,,14278.908203125
,1234,,,,14647.833984375
,1235,,,,13477.517578125
308,3707,,,13620.525390625,
308,3707,14075.75,,,
,1236,,,,11988.4580078125
,1237,,,,14278.904296875
,1238,,,,14647.82421875
,1239,,,,13477.5078125
309,3719,,,13620.51953125,
309,3719,14075.74609375,,,
,1240,,,,11988.4462890625
,1241,,,,14278.892578125
,1242,,,,14647.814453125
,1243,,,,13477.5
310,3731,,,13620.5087890625,
310,3731,14075.73828125,,,
,1244,,,,11988.4453125
,1245,,,,14278.888671875
,1246,,,,14647.8125
,1247,,,,13477.4970703125
311,3743,,,13620.5068359375,
311,3743,14075.732421875,,,
312,3749,,12201.65625,,
,1248,,,,11988.451171875
,1249,,,,14278.8955078125
,1250,,,,14647.8212890625
,1251,,,,13477.5068359375
312,3755,,,13620.513671875,
312,3755,14075.720703125,,,
,1252,,,,11988.4326171875
,1253,,,,14278.87890625
,1254,,,,14647.802734375
,1255,,,,13477.4912109375
