epoch,step,train_acc,train_loss,val_acc,val_loss
155,1871,,,0.7962962985038757,0.619188666343689
155,1871,0.7144736647605896,0.7504198551177979,,
156,1883,,,0.7916666865348816,0.6142013669013977
156,1883,0.7355263233184814,0.7381312847137451,,
157,1895,,,0.7962962985038757,0.6155974864959717
157,1895,0.7131578922271729,0.769913911819458,,
158,1907,,,0.7916666865348816,0.6109497547149658
158,1907,0.7171052694320679,0.7644819021224976,,
159,1919,,,0.7870370149612427,0.6065182685852051
159,1919,0.7355263233184814,0.7109247446060181,,
160,1931,,,0.7916666865348816,0.5996887683868408
160,1931,0.7197368144989014,0.7379442453384399,,
161,1943,,,0.7962962985038757,0.5939318537712097
161,1943,0.7092105150222778,0.7575116753578186,,
