epoch,step,train_acc,train_loss,val_acc,val_loss
0,11,,,0.10185185074806213,3.090406894683838
0,11,0.0,3.26926589012146,,
1,23,,,0.10185185074806213,3.092453956604004
1,23,0.0,3.1900522708892822,,
2,35,,,0.1111111119389534,3.060081720352173
2,35,0.0,3.1186883449554443,,
3,47,,,0.1111111119389534,2.9860270023345947
3,47,0.0,3.0576376914978027,,
4,59,,,0.1111111119389534,2.923239231109619
4,59,0.0,2.9911584854125977,,
5,71,,,0.046296294778585434,2.862478017807007
5,71,0.0026315790601074696,2.9292452335357666,,
6,83,,,0.1944444477558136,2.8298938274383545
6,83,0.03421052545309067,2.8811941146850586,,
7,95,,,0.20370370149612427,2.795764446258545
7,95,0.18815790116786957,2.835874557495117,,
8,107,,,0.21296297013759613,2.7511260509490967
8,107,0.22631579637527466,2.7842063903808594,,
9,119,,,0.24074074625968933,2.7022297382354736
9,119,0.24473683536052704,2.736750841140747,,
10,131,,,0.21296297013759613,2.6768617630004883
10,131,0.23157894611358643,2.690929651260376,,
11,143,,,0.21296297013759613,2.637158155441284
11,143,0.23815789818763733,2.6549975872039795,,
12,155,,,0.21296297013759613,2.6079087257385254
12,155,0.2368421107530594,2.6153626441955566,,
13,167,,,0.21296297013759613,2.613858938217163
13,167,0.253947377204895,2.580024480819702,,
14,179,,,0.24074074625968933,2.5861623287200928
14,179,0.25526314973831177,2.539055824279785,,
15,191,,,0.2222222238779068,2.662821054458618
15,191,0.29078948497772217,2.493105411529541,,
16,203,,,0.19907407462596893,2.785635471343994
16,203,0.339473694562912,2.440567970275879,,
17,215,,,0.32407405972480774,2.6099233627319336
17,215,0.36973685026168823,2.3214147090911865,,
18,227,,,0.4583333432674408,2.4077017307281494
18,227,0.41578948497772217,2.247023344039917,,
19,239,,,0.36574074625968933,2.08211088180542
19,239,0.39605262875556946,2.201803684234619,,
20,251,,,0.375,2.1567420959472656
20,251,0.40526315569877625,2.1589698791503906,,
21,263,,,0.36574074625968933,2.042534828186035
21,263,0.40526315569877625,2.1088733673095703,,
22,275,,,0.4166666567325592,2.033499002456665
22,275,0.40526315569877625,2.0791637897491455,,
23,287,,,0.42129629850387573,1.9399138689041138
23,287,0.40789473056793213,2.0388879776000977,,
24,299,,,0.42129629850387573,1.9040478467941284
24,299,0.41447368264198303,2.0018184185028076,,
25,311,,,0.41203704476356506,1.9113659858703613
25,311,0.41842105984687805,1.9695855379104614,,
26,323,,,0.42129629850387573,1.888946294784546
26,323,0.42500001192092896,1.9212124347686768,,
27,335,,,0.4444444477558136,1.8713549375534058
27,335,0.4223684072494507,1.8977813720703125,,
28,347,,,0.4305555522441864,1.8364217281341553
28,347,0.4223684072494507,1.8748984336853027,,
29,359,,,0.4305555522441864,1.8009793758392334
29,359,0.4328947365283966,1.8419125080108643,,
30,371,,,0.4305555522441864,1.7721953392028809
30,371,0.4223684072494507,1.8371061086654663,,
31,383,,,0.43981480598449707,1.7147012948989868
31,383,0.4355263113975525,1.7720036506652832,,
32,395,,,0.46759259700775146,1.6609283685684204
32,395,0.44342106580734253,1.7420973777770996,,
33,407,,,0.4722222089767456,1.6295952796936035
33,407,0.4447368383407593,1.7189271450042725,,
34,419,,,0.4722222089767456,1.6264879703521729
34,419,0.4394736886024475,1.717777132987976,,
35,431,,,0.4722222089767456,1.5855307579040527
35,431,0.4447368383407593,1.664871335029602,,
36,443,,,0.4722222089767456,1.5441021919250488
36,443,0.44999998807907104,1.6620686054229736,,
37,455,,,0.47685185074806213,1.5036417245864868
37,455,0.45657894015312195,1.6186448335647583,,
38,467,,,0.47685185074806213,1.5454856157302856
38,467,0.45657894015312195,1.611101508140564,,
39,479,,,0.4722222089767456,1.6015652418136597
39,479,0.45394736528396606,1.5849604606628418,,
40,491,,,0.47685185074806213,1.5420862436294556
40,491,0.45921051502227783,1.5845810174942017,,
41,503,,,0.4722222089767456,1.5168167352676392
41,503,0.4513157904148102,1.5595542192459106,,
42,515,,,0.4722222089767456,1.4751867055892944
42,515,0.46973684430122375,1.5180903673171997,,
43,527,,,0.26851850748062134,2.9868907928466797
43,527,0.4513157904148102,1.5219277143478394,,
44,539,,,0.25,3.0670454502105713
44,539,0.46315789222717285,1.4966713190078735,,
45,551,,,0.4583333432674408,1.544529676437378
45,551,0.46052631735801697,1.5060049295425415,,
46,563,,,0.2777777910232544,6.4718756675720215
46,563,0.46315789222717285,1.4814026355743408,,
47,575,,,0.2777777910232544,4.617217063903809
47,575,0.46052631735801697,1.4703469276428223,,
48,587,,,0.44907405972480774,1.5102261304855347
48,587,0.4776315689086914,1.4223248958587646,,
49,599,,,0.33796295523643494,2.503424644470215
49,599,0.46315789222717285,1.4394932985305786,,
50,611,,,0.21296297013759613,2.8923230171203613
50,611,0.44736841320991516,1.546104073524475,,
51,623,,,0.4166666567325592,1.6036032438278198
51,623,0.4710526168346405,1.4416780471801758,,
52,635,,,0.48148149251937866,1.4272795915603638
52,635,0.4776315689086914,1.3786580562591553,,
53,647,,,0.48148149251937866,1.3682589530944824
53,647,0.47236841917037964,1.3834562301635742,,
54,659,,,0.48148149251937866,1.347765326499939
54,659,0.4684210419654846,1.3959327936172485,,
55,671,,,0.48148149251937866,1.3221503496170044
55,671,0.44736841320991516,1.4219781160354614,,
56,683,,,0.48148149251937866,1.3092620372772217
56,683,0.47894737124443054,1.3563880920410156,,
57,695,,,0.48148149251937866,1.2916679382324219
57,695,0.47894737124443054,1.3306444883346558,,
58,707,,,0.4861111044883728,1.2788633108139038
58,707,0.4802631437778473,1.3388159275054932,,
59,719,,,0.48148149251937866,1.2901453971862793
59,719,0.48815789818763733,1.3168003559112549,,
60,731,,,0.48148149251937866,1.272107720375061
60,731,0.4815789461135864,1.305418610572815,,
61,743,,,0.48148149251937866,1.2570170164108276
61,743,0.49210527539253235,1.315821886062622,,
62,755,,,0.48148149251937866,1.2515008449554443
62,755,0.48815789818763733,1.298954963684082,,
63,767,,,0.49537035822868347,1.2277604341506958
63,767,0.46052631735801697,1.3529495000839233,,
64,779,,,0.29629629850387573,3.31248140335083
64,779,0.48289474844932556,1.2814600467681885,,
65,791,,,0.37037035822868347,1.4627854824066162
65,791,0.48815789818763733,1.2963684797286987,,
66,803,,,0.5324074029922485,1.2585524320602417
66,803,0.4815789461135864,1.2822538614273071,,
67,815,,,0.5046296119689941,1.2091642618179321
67,815,0.48815789818763733,1.25853431224823,,
68,827,,,0.4861111044883728,1.222360372543335
68,827,0.45921051502227783,1.336723804473877,,
69,839,,,0.5092592835426331,1.1927579641342163
69,839,0.48815789818763733,1.2477773427963257,,
70,851,,,0.5046296119689941,1.187285304069519
70,851,0.48815789818763733,1.262782335281372,,
71,863,,,0.5046296119689941,1.185583233833313
71,863,0.49210527539253235,1.2355320453643799,,
72,875,,,0.15740740299224854,10.803342819213867
72,875,0.503947377204895,1.2434197664260864,,
73,887,,,0.29629629850387573,2.6415512561798096
73,887,0.4710526168346405,1.2422455549240112,,
74,899,,,0.3055555522441864,1.4603936672210693
74,899,0.49210527539253235,1.2045032978057861,,
75,911,,,0.4861111044883728,1.243988275527954
75,911,0.4973684251308441,1.2242721319198608,,
76,923,,,0.5092592835426331,1.2082017660140991
76,923,0.5065789222717285,1.1848965883255005,,
77,935,,,0.48148149251937866,1.2333160638809204
77,935,0.4907894730567932,1.194749116897583,,
78,947,,,0.3194444477558136,1.4057722091674805
78,947,0.5026316046714783,1.1770111322402954,,
79,959,,,0.32407405972480774,1.7716641426086426
79,959,0.5171052813529968,1.1958848237991333,,
80,971,,,0.32407405972480774,1.8499277830123901
80,971,0.5249999761581421,1.1531444787979126,,
81,983,,,0.5231481194496155,1.1253018379211426
81,983,0.5184210538864136,1.166029453277588,,
82,995,,,0.5277777910232544,1.103563904762268
82,995,0.5434210300445557,1.1176347732543945,,
83,1007,,,0.5694444179534912,1.0823789834976196
83,1007,0.5197368264198303,1.1280897855758667,,
84,1019,,,0.5787037014961243,1.076417326927185
84,1019,0.5447368621826172,1.1118241548538208,,
85,1031,,,0.5972222089767456,1.0900298357009888
85,1031,0.5407894849777222,1.1030910015106201,,
86,1043,,,0.40740740299224854,1.5177124738693237
86,1043,0.5407894849777222,1.125473141670227,,
87,1055,,,0.5833333134651184,1.1243551969528198
87,1055,0.5736842155456543,1.0643397569656372,,
88,1067,,,0.6018518805503845,1.0696907043457031
88,1067,0.5723684430122375,1.1011091470718384,,
89,1079,,,0.6388888955116272,1.0137759447097778
89,1079,0.6000000238418579,1.0622284412384033,,
90,1091,,,0.6435185074806213,1.0206797122955322
90,1091,0.5802631378173828,1.0808672904968262,,
91,1103,,,0.6435185074806213,1.0420739650726318
91,1103,0.571052610874176,1.0991721153259277,,
92,1115,,,0.5740740895271301,1.114923357963562
92,1115,0.6000000238418579,1.0464088916778564,,
93,1127,,,0.6203703880310059,1.0373393297195435
93,1127,0.5973684191703796,1.0415116548538208,,
94,1139,,,0.6388888955116272,0.9879425764083862
94,1139,0.6026315689086914,1.0436936616897583,,
95,1151,,,0.6296296119689941,0.9551808834075928
95,1151,0.6302631497383118,1.0137041807174683,,
96,1163,,,0.6342592835426331,0.9432371854782104
96,1163,0.6065789461135864,0.9989755153656006,,
97,1175,,,0.6574074029922485,0.94174724817276
97,1175,0.6026315689086914,1.0285756587982178,,
98,1187,,,0.6527777910232544,0.9376376867294312
98,1187,0.6013157963752747,1.007975697517395,,
99,1199,,,0.6388888955116272,0.9316394329071045
99,1199,0.6039473414421082,1.015004277229309,,
100,1211,,,0.6620370149612427,0.9164313077926636
100,1211,0.6013157963752747,0.9842216372489929,,
101,1223,,,0.6527777910232544,0.9100410342216492
101,1223,0.5815789699554443,1.0307872295379639,,
102,1235,,,0.6666666865348816,0.9018269777297974
