epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
14,179,0.9061612486839294,,,
,60,,,,0.8913359642028809
,61,,,,0.9389750957489014
,62,,,,0.8820862174034119
,63,,,,0.9581229090690613
15,191,,,0.9101313948631287,
15,191,0.905677855014801,,,
16,199,,0.8436203598976135,,
,64,,,,0.8890640735626221
,65,,,,0.9375066757202148
,66,,,,0.8808310627937317
,67,,,,0.95645672082901
16,203,,,0.9084660410881042,
16,203,0.9037672877311707,,,
,68,,,,0.8862366676330566
,69,,,,0.935642659664154
,70,,,,0.8791540861129761
,71,,,,0.9541311264038086
17,215,,,0.9063208103179932,
17,215,0.9028546810150146,,,
,72,,,,0.885009765625
,73,,,,0.9348982572555542
,74,,,,0.8788061738014221
,75,,,,0.9530656933784485
18,227,,,0.9055152535438538,
18,227,0.9017257690429688,,,
,76,,,,0.8854410648345947
,77,,,,0.935532808303833
,78,,,,0.8790736198425293
,79,,,,0.9532932639122009
19,239,,,0.9059355854988098,
19,239,0.9003230333328247,,,
20,249,,0.8926371335983276,,
,80,,,,0.8827993869781494
,81,,,,0.9336298704147339
,82,,,,0.8777544498443604
,83,,,,0.950210452079773
20,251,,,0.9038556218147278,
20,251,0.9001901745796204,,,
,84,,,,0.8810689449310303
,85,,,,0.9322611093521118
,86,,,,0.876603364944458
,87,,,,0.9484798908233643
21,263,,,0.9024039506912231,
21,263,0.898620069026947,,,
,88,,,,0.8799679279327393
,89,,,,0.9317744374275208
,90,,,,0.876215934753418
,91,,,,0.9475669860839844
22,275,,,0.9017173051834106,
22,275,0.8975695967674255,,,
,92,,,,0.8774818778038025
,93,,,,0.9301966428756714
,94,,,,0.874980092048645
,95,,,,0.9455043077468872
23,287,,,0.8999179005622864,
23,287,0.8982850909233093,,,
24,299,,0.9524679183959961,,
,96,,,,0.8780860900878906
,97,,,,0.9311565160751343
,98,,,,0.8754683136940002
,99,,,,0.9467058181762695
24,299,,,0.9006595015525818,
24,299,0.8962846994400024,,,
,100,,,,0.8762945532798767
,101,,,,0.9296951293945312
,102,,,,0.8747991919517517
,103,,,,0.9445074200630188
25,311,,,0.8992531299591064,
25,311,0.8939933180809021,,,
,104,,,,0.8752701878547668
,105,,,,0.9294260144233704
,106,,,,0.8740934729576111
,107,,,,0.9441800713539124
26,323,,,0.8986243605613708,
26,323,0.8942888975143433,,,
,108,,,,0.8731028437614441
,109,,,,0.9279435276985168
,110,,,,0.8728175163269043
,111,,,,0.9422677159309387
27,335,,,0.8969523906707764,
27,335,0.8942976593971252,,,
,112,,,,0.871214747428894
,113,,,,0.926572322845459
,114,,,,0.8719846606254578
,115,,,,0.9412262439727783
28,347,,,0.8956241607666016,
28,347,0.8938756585121155,,,
29,349,,0.8410646915435791,,
,116,,,,0.8706854581832886
,117,,,,0.9262393116950989
,118,,,,0.8719239234924316
,119,,,,0.9408405423164368
29,359,,,0.8953078389167786,
29,359,0.8916963338851929,,,
,120,,,,0.869898796081543
,121,,,,0.9251594543457031
,122,,,,0.8714272975921631
,123,,,,0.93896484375
30,371,,,0.8943992257118225,
30,371,0.8907067775726318,,,
,124,,,,0.8682788610458374
,125,,,,0.9245200157165527
,126,,,,0.8706622123718262
,127,,,,0.9371095299720764
31,383,,,0.8932969570159912,
31,383,0.8895674347877502,,,
,128,,,,0.8670766353607178
,129,,,,0.9236462116241455
,130,,,,0.8697162866592407
,131,,,,0.9356558918952942
32,395,,,0.892240047454834,
32,395,0.889985978603363,,,
33,399,,0.8635214567184448,,
,132,,,,0.8662362098693848
,133,,,,0.9227967262268066
,134,,,,0.8697492480278015
,135,,,,0.9340415596961975
33,407,,,0.8915696740150452,
33,407,0.8890848159790039,,,
,136,,,,0.8648176193237305
,137,,,,0.9223320484161377
,138,,,,0.8691338300704956
,139,,,,0.9344566464424133
34,419,,,0.8908753991127014,
34,419,0.8869658708572388,,,
,140,,,,0.8627967238426208
,141,,,,0.9211786389350891
,142,,,,0.8676421642303467
,143,,,,0.9312016367912292
35,431,,,0.8891313076019287,
35,431,0.8863352537155151,,,
,144,,,,0.8625924587249756
,145,,,,0.9210993051528931
,146,,,,0.8675918579101562
,147,,,,0.9315823316574097
36,443,,,0.8890746831893921,
36,443,0.8841302990913391,,,
37,449,,0.8521386384963989,,
,148,,,,0.860238790512085
,149,,,,0.919491708278656
,150,,,,0.8661803007125854
,151,,,,0.9294661283493042
37,455,,,0.8872475624084473,
37,455,0.8850807547569275,,,
,152,,,,0.8604358434677124
,153,,,,0.9195260405540466
,154,,,,0.8664042353630066
,155,,,,0.9302478432655334
38,467,,,0.8874693512916565,
38,467,0.883269727230072,,,
,156,,,,0.8594191074371338
,157,,,,0.9188659191131592
,158,,,,0.8660389184951782
,159,,,,0.9298486709594727
39,479,,,0.8868198990821838,
39,479,0.8824141025543213,,,
,160,,,,0.8574137091636658
,161,,,,0.9171752333641052
,162,,,,0.864701509475708
,163,,,,0.9264557957649231
40,491,,,0.8849514722824097,
40,491,0.8820240497589111,,,
41,499,,0.9180285930633545,,
,164,,,,0.857069194316864
,165,,,,0.9169743061065674
,166,,,,0.8644217252731323
,167,,,,0.9256887435913086
41,503,,,0.884621798992157,
41,503,0.8808027505874634,,,
,168,,,,0.8540594577789307
,169,,,,0.914962112903595
,170,,,,0.8627595901489258
,171,,,,0.9225523471832275
42,515,,,0.8822928071022034,
42,515,0.8794007301330566,,,
,172,,,,0.8536399006843567
,173,,,,0.9149110317230225
,174,,,,0.8629939556121826
,175,,,,0.9226740002632141
43,527,,,0.8822363615036011,
43,527,0.8801134824752808,,,
,176,,,,0.8521338701248169
,177,,,,0.9138654470443726
,178,,,,0.8617058992385864
,179,,,,0.9210169911384583
44,539,,,0.8809144496917725,
44,539,0.878304660320282,,,
45,549,,0.8190568685531616,,
,180,,,,0.8513972163200378
,181,,,,0.9135442972183228
,182,,,,0.8615304827690125
,183,,,,0.9200363159179688
45,551,,,0.8804401755332947,
45,551,0.8773447871208191,,,
,184,,,,0.8493489027023315
,185,,,,0.911949634552002
,186,,,,0.8606210947036743
,187,,,,0.9179221391677856
46,563,,,0.8788564205169678,
46,563,0.8769229054450989,,,
,188,,,,0.8483996987342834
,189,,,,0.9113602638244629
,190,,,,0.8598333597183228
,191,,,,0.9165796637535095
47,575,,,0.8780179023742676,
47,575,0.8754069805145264,,,
,192,,,,0.8484182953834534
,193,,,,0.911683201789856
,194,,,,0.859879732131958
,195,,,,0.9175347089767456
48,587,,,0.8782390356063843,
48,587,0.8748825788497925,,,
49,599,,0.8737179040908813,,
,196,,,,0.8474398851394653
,197,,,,0.9110578298568726
,198,,,,0.8592917323112488
,199,,,,0.9165753126144409
49,599,,,0.8774830102920532,
49,599,0.8750885725021362,,,
,200,,,,0.8444442749023438
,201,,,,0.9093166589736938
,202,,,,0.8579744100570679
,203,,,,0.9143694043159485
50,611,,,0.8754441142082214,
50,611,0.8740012049674988,,,
,204,,,,0.8447315096855164
,205,,,,0.9094628095626831
,206,,,,0.8579553365707397
,207,,,,0.914476215839386
51,623,,,0.875578761100769,
51,623,0.8725437521934509,,,
,208,,,,0.8421383500099182
,209,,,,0.9081467390060425
,210,,,,0.8566820025444031
,211,,,,0.9121835827827454
52,635,,,0.8737884759902954,
52,635,0.8727298378944397,,,
,212,,,,0.8394363522529602
,213,,,,0.9062005877494812
,214,,,,0.855343222618103
,215,,,,0.9096145629882812
53,647,,,0.8717291355133057,
53,647,0.8716351389884949,,,
54,649,,0.8623843193054199,,
,216,,,,0.8376742005348206
,217,,,,0.9049808382987976
,218,,,,0.8543847799301147
,219,,,,0.9073510766029358
54,659,,,0.8703100681304932,
54,659,0.8690136671066284,,,
,220,,,,0.8391973972320557
,221,,,,0.9061163663864136
,222,,,,0.8550803065299988
,223,,,,0.9091720581054688
55,671,,,0.8715062141418457,
55,671,0.8684274554252625,,,
,224,,,,0.8356796503067017
,225,,,,0.9037528038024902
,226,,,,0.8535533547401428
,227,,,,0.9059682488441467
56,683,,,0.8689552545547485,
56,683,0.8693912625312805,,,
,228,,,,0.8358265161514282
,229,,,,0.9038568735122681
,230,,,,0.8534443378448486
,231,,,,0.9051647186279297
57,695,,,0.8689079880714417,
57,695,0.8675549030303955,,,
58,699,,0.7420845031738281,,
,232,,,,0.8351899981498718
,233,,,,0.9035488367080688
,234,,,,0.8529830574989319
,235,,,,0.9045820236206055
58,707,,,0.8684267401695251,
58,707,0.8669107556343079,,,
,236,,,,0.8330944776535034
,237,,,,0.9021632075309753
,238,,,,0.8519889116287231
,239,,,,0.9027535319328308
59,719,,,0.866897463798523,
59,719,0.8654087781906128,,,
,240,,,,0.832076907157898
,241,,,,0.9014801979064941
,242,,,,0.8514899015426636
,243,,,,0.901458740234375
60,731,,,0.8661019206047058,
60,731,0.8661777973175049,,,
,244,,,,0.8309952020645142
,245,,,,0.9008894562721252
,246,,,,0.8509318828582764
,247,,,,0.899917721748352
61,743,,,0.8652698397636414,
61,743,0.8644108772277832,,,
62,749,,0.7723160982131958,,
,248,,,,0.8322839736938477
,249,,,,0.9019210934638977
,250,,,,0.8516221046447754
,251,,,,0.9020048975944519
62,755,,,0.8663937449455261,
62,755,0.864392101764679,,,
,252,,,,0.8286069631576538
,253,,,,0.8993291854858398
,254,,,,0.8496303558349609
,255,,,,0.8981359601020813
63,767,,,0.8635163307189941,
63,767,0.8631424903869629,,,
,256,,,,0.827751100063324
,257,,,,0.8988144397735596
,258,,,,0.8492388725280762
,259,,,,0.8973484039306641
64,779,,,0.8629066944122314,
64,779,0.8635854721069336,,,
,260,,,,0.8280414938926697
,261,,,,0.8990969061851501
,262,,,,0.8493578433990479
,263,,,,0.8975212574005127
65,791,,,0.8631308674812317,
65,791,0.8634627461433411,,,
66,799,,0.9281579852104187,,
,264,,,,0.8264430165290833
,265,,,,0.8980757594108582
,266,,,,0.8487553000450134
,267,,,,0.8961866497993469
66,803,,,0.8620278835296631,
66,803,0.8609068393707275,,,
,268,,,,0.8255840539932251
,269,,,,0.8974993228912354
,270,,,,0.8484804630279541
,271,,,,0.8960595726966858
67,815,,,0.861506998538971,
67,815,0.8608031272888184,,,
,272,,,,0.8239388465881348
,273,,,,0.8963232040405273
,274,,,,0.8471237421035767
,275,,,,0.8935616612434387
68,827,,,0.8599914908409119,
68,827,0.8619654774665833,,,
,276,,,,0.8208785653114319
,277,,,,0.8942781090736389
,278,,,,0.8455708026885986
,279,,,,0.8905207514762878
69,839,,,0.8576808571815491,
69,839,0.8582279682159424,,,
70,849,,0.8511294722557068,,
,280,,,,0.819880485534668
,281,,,,0.8938694000244141
,282,,,,0.845293402671814
,283,,,,0.8905512690544128
70,851,,,0.8571852445602417,
70,851,0.8577348589897156,,,
,284,,,,0.8185989856719971
,285,,,,0.892966628074646
,286,,,,0.8448483943939209
,287,,,,0.8898093104362488
71,863,,,0.8563237190246582,
71,863,0.856659471988678,,,
,288,,,,0.8173873424530029
,289,,,,0.8925203680992126
,290,,,,0.8440675735473633
,291,,,,0.887273371219635
72,875,,,0.8553193211555481,
72,875,0.8565322160720825,,,
,292,,,,0.8162672519683838
,293,,,,0.8918809294700623
,294,,,,0.8435573577880859
,295,,,,0.8869950175285339
73,887,,,0.8546159267425537,
73,887,0.8559322357177734,,,
74,899,,0.951241135597229,,
,296,,,,0.8179246187210083
,297,,,,0.8930969834327698
,298,,,,0.8441100716590881
,299,,,,0.8882269859313965
74,899,,,0.8557679057121277,
74,899,0.8543046712875366,,,
,300,,,,0.8173198699951172
,301,,,,0.8925057649612427
,302,,,,0.8441119194030762
,303,,,,0.8883212208747864
75,911,,,0.8554245233535767,
75,911,0.8546294569969177,,,
,304,,,,0.8145911693572998
,305,,,,0.8907984495162964
,306,,,,0.8430079221725464
,307,,,,0.8860662579536438
76,923,,,0.8535325527191162,
76,923,0.8524308204650879,,,
,308,,,,0.8132600784301758
,309,,,,0.8903207182884216
,310,,,,0.842090904712677
,311,,,,0.8832088112831116
77,935,,,0.8524073958396912,
77,935,0.8527749180793762,,,
,312,,,,0.8117122054100037
,313,,,,0.8893599510192871
,314,,,,0.8406755924224854
,315,,,,0.8812375068664551
78,947,,,0.8510257601737976,
78,947,0.8525435328483582,,,
79,949,,0.9057675004005432,,
,316,,,,0.8106856942176819
,317,,,,0.8889755606651306
,318,,,,0.8409321904182434
,319,,,,0.8806625604629517
79,959,,,0.8506198525428772,
79,959,0.8511255979537964,,,
,320,,,,0.8098942041397095
,321,,,,0.8882499933242798
,322,,,,0.8407642841339111
,323,,,,0.8807904124259949
80,971,,,0.8501347899436951,
80,971,0.8510753512382507,,,
,324,,,,0.8096454739570618
,325,,,,0.8881046772003174
,326,,,,0.8400710821151733
,327,,,,0.8799010515213013
81,983,,,0.8497138619422913,
81,983,0.8505666851997375,,,
,328,,,,0.8081018328666687
,329,,,,0.8872693777084351
,330,,,,0.8394838571548462
,331,,,,0.8777725100517273
82,995,,,0.8485984206199646,
82,995,0.8497923016548157,,,
83,999,,0.7547160387039185,,
,332,,,,0.8076803684234619
,333,,,,0.8871179819107056
,334,,,,0.8398686647415161
,335,,,,0.8783260583877563
83,1007,,,0.8486042618751526,
83,1007,0.8493832349777222,,,
,336,,,,0.8050462007522583
,337,,,,0.8855545520782471
,338,,,,0.838080644607544
,339,,,,0.8746939301490784
84,1019,,,0.8464271426200867,
84,1019,0.8473601341247559,,,
,340,,,,0.8040829300880432
,341,,,,0.8850809931755066
,342,,,,0.837921142578125
,343,,,,0.8736680150032043
85,1031,,,0.8458401560783386,
85,1031,0.8462886810302734,,,
,344,,,,0.8030259609222412
,345,,,,0.8841150999069214
,346,,,,0.837567925453186
,347,,,,0.8737973570823669
86,1043,,,0.8451504707336426,
86,1043,0.8464256525039673,,,
87,1049,,0.9144788980484009,,
,348,,,,0.8020229935646057
,349,,,,0.8834850788116455
,350,,,,0.8371318578720093
,351,,,,0.8725153207778931
87,1055,,,0.8443949818611145,
87,1055,0.8465136289596558,,,
,352,,,,0.8016986846923828
,353,,,,0.8834915161132812
,354,,,,0.8367902636528015
,355,,,,0.8709895014762878
88,1067,,,0.8440300822257996,
88,1067,0.8461987376213074,,,
,356,,,,0.8010202646255493
,357,,,,0.8832181096076965
,358,,,,0.8364643454551697
,359,,,,0.8698814511299133
89,1079,,,0.8435283899307251,
89,1079,0.8464292883872986,,,
,360,,,,0.8002065420150757
,361,,,,0.8827017545700073
,362,,,,0.8357845544815063
,363,,,,0.8685248494148254
90,1091,,,0.842782199382782,
90,1091,0.8439799547195435,,,
91,1099,,0.7513520121574402,,
,364,,,,0.797942042350769
,365,,,,0.8810538053512573
,366,,,,0.8349970579147339
,367,,,,0.8676510453224182
91,1103,,,0.8412924408912659,
91,1103,0.8412968516349792,,,
,368,,,,0.7960308790206909
,369,,,,0.8801944255828857
,370,,,,0.8339235186576843
,371,,,,0.8646032810211182
92,1115,,,0.8398147821426392,
92,1115,0.8435659408569336,,,
,372,,,,0.7951086163520813
,373,,,,0.8796044588088989
,374,,,,0.8338533639907837
,375,,,,0.8642136454582214
93,1127,,,0.8393025994300842,
93,1127,0.8419954180717468,,,
,376,,,,0.7938981056213379
,377,,,,0.8792188763618469
,378,,,,0.8334732055664062
,379,,,,0.8628948926925659
94,1139,,,0.8385705351829529,
94,1139,0.8398628830909729,,,
95,1149,,0.6653523445129395,,
,380,,,,0.7936403155326843
,381,,,,0.8789389133453369
,382,,,,0.8327437043190002
,383,,,,0.8609803318977356
95,1151,,,0.8379824161529541,
95,1151,0.8403365015983582,,,
,384,,,,0.7929562330245972
,385,,,,0.8783648014068604
,386,,,,0.8326402306556702
,387,,,,0.8614316582679749
96,1163,,,0.8376290798187256,
96,1163,0.841075599193573,,,
,388,,,,0.7936927676200867
,389,,,,0.8792979717254639
,390,,,,0.8337433338165283
,391,,,,0.8627756237983704
97,1175,,,0.8386000394821167,
97,1175,0.841267466545105,,,
,392,,,,0.7913132309913635
,393,,,,0.8776696920394897
,394,,,,0.8310152292251587
,395,,,,0.8575308918952942
98,1187,,,0.8360214233398438,
98,1187,0.8397182822227478,,,
99,1199,,0.8401602506637573,,
,396,,,,0.7898162603378296
,397,,,,0.8765952587127686
,398,,,,0.8311284184455872
,399,,,,0.8583577275276184
99,1199,,,0.8353849053382874,
99,1199,0.8394805192947388,,,
,400,,,,0.7892591953277588
,401,,,,0.8765663504600525
,402,,,,0.8309953212738037
,403,,,,0.8575900197029114
100,1211,,,0.8350865244865417,
100,1211,0.8376226425170898,,,
,404,,,,0.7885298728942871
,405,,,,0.8761792182922363
,406,,,,0.8311100006103516
,407,,,,0.8579012751579285
101,1223,,,0.8348243236541748,
101,1223,0.8370733857154846,,,
,408,,,,0.7868796586990356
,409,,,,0.8750697374343872
,410,,,,0.8304514288902283
,411,,,,0.8570172190666199
102,1235,,,0.8337132334709167,
102,1235,0.8378958702087402,,,
,412,,,,0.7862262725830078
,413,,,,0.8746152520179749
,414,,,,0.8294979333877563
,415,,,,0.854472815990448
103,1247,,,0.8328197598457336,
103,1247,0.8350494503974915,,,
104,1249,,0.8711888790130615,,
,416,,,,0.7845264673233032
,417,,,,0.8738477230072021
,418,,,,0.8298497200012207
,419,,,,0.8549006581306458
104,1259,,,0.8322405219078064,
104,1259,0.8359335064888,,,
,420,,,,0.782886266708374
,421,,,,0.8729941844940186
,422,,,,0.8286899924278259
,423,,,,0.8526846766471863
105,1271,,,0.8309117555618286,
105,1271,0.8347494602203369,,,
,424,,,,0.7819222807884216
,425,,,,0.8724803924560547
,426,,,,0.8276806473731995
,427,,,,0.8500827550888062
106,1283,,,0.829885721206665,
106,1283,0.835557222366333,,,
,428,,,,0.7828218936920166
,429,,,,0.8730289340019226
,430,,,,0.8279069066047668
,431,,,,0.8499019742012024
107,1295,,,0.8303617835044861,
107,1295,0.835513710975647,,,
108,1299,,0.6634130477905273,,
,432,,,,0.7828406095504761
,433,,,,0.8728092908859253
,434,,,,0.8276625871658325
,435,,,,0.8502672910690308
108,1307,,,0.8302704691886902,
108,1307,0.8324756622314453,,,
,436,,,,0.7811901569366455
,437,,,,0.871722936630249
,438,,,,0.8272087574005127
,439,,,,0.8497465252876282
109,1319,,,0.8292672038078308,
109,1319,0.8331755995750427,,,
,440,,,,0.7805063724517822
,441,,,,0.8715336322784424
,442,,,,0.8271691799163818
,443,,,,0.8492932915687561
110,1331,,,0.8289464116096497,
110,1331,0.8334436416625977,,,
,444,,,,0.7791171073913574
,445,,,,0.8706251382827759
,446,,,,0.8266934156417847
,447,,,,0.8482005596160889
111,1343,,,0.8280032277107239,
111,1343,0.8329846858978271,,,
112,1349,,0.8482812643051147,,
,448,,,,0.7786067724227905
,449,,,,0.870330274105072
,450,,,,0.8264877796173096
,451,,,,0.8481186628341675
112,1355,,,0.8276945948600769,
112,1355,0.8320530652999878,,,
,452,,,,0.7767390012741089
,453,,,,0.8692357540130615
,454,,,,0.8254927396774292
,455,,,,0.8458257913589478
113,1367,,,0.8262673020362854,
113,1367,0.8301483392715454,,,
,456,,,,0.7765617370605469
,457,,,,0.8692229390144348
,458,,,,0.8251674175262451
,459,,,,0.8445061445236206
114,1379,,,0.8259679079055786,
114,1379,0.8309040069580078,,,
,460,,,,0.7766113877296448
,461,,,,0.8691134452819824
,462,,,,0.8245466947555542
,463,,,,0.8437892198562622
115,1391,,,0.8256866931915283,
115,1391,0.8312615752220154,,,
116,1399,,0.9115868210792542,,
,464,,,,0.7742736339569092
,465,,,,0.8679559230804443
,466,,,,0.824526846408844
,467,,,,0.8433380126953125
116,1403,,,0.8245949745178223,
116,1403,0.8305486440658569,,,
,468,,,,0.7726572155952454
,469,,,,0.8668211698532104
,470,,,,0.8234424591064453
,471,,,,0.8413637280464172
117,1415,,,0.8232392072677612,
117,1415,0.8286516666412354,,,
,472,,,,0.7715109586715698
,473,,,,0.8659682273864746
,474,,,,0.8223682045936584
,475,,,,0.8397391438484192
118,1427,,,0.8221480846405029,
118,1427,0.8277255296707153,,,
,476,,,,0.7714824080467224
,477,,,,0.865896999835968
,478,,,,0.822959303855896
,479,,,,0.8406957387924194
119,1439,,,0.8223998546600342,
119,1439,0.8297674059867859,,,
120,1449,,0.9249513149261475,,
,480,,,,0.7710041999816895
,481,,,,0.8655762672424316
,482,,,,0.8224462866783142
,483,,,,0.8401467204093933
120,1451,,,0.8219501376152039,
120,1451,0.8290827870368958,,,
,484,,,,0.7702642679214478
,485,,,,0.8652316927909851
,486,,,,0.822437584400177
,487,,,,0.8401933908462524
121,1463,,,0.8216313719749451,
121,1463,0.8270175457000732,,,
,488,,,,0.7704508304595947
,489,,,,0.8650252819061279
,490,,,,0.8222134113311768
,491,,,,0.840419590473175
122,1475,,,0.8215842843055725,
122,1475,0.8280413746833801,,,
,492,,,,0.7701467871665955
,493,,,,0.8651816844940186
,494,,,,0.8228136897087097
,495,,,,0.8414238095283508
123,1487,,,0.8218299746513367,
123,1487,0.8267648220062256,,,
124,1499,,0.9413262009620667,,
,496,,,,0.7687468528747559
,497,,,,0.8641902208328247
,498,,,,0.822098970413208
,499,,,,0.8400545120239258
124,1499,,,0.8207575678825378,
124,1499,0.8274809122085571,,,
,500,,,,0.7690184712409973
,501,,,,0.8646847009658813
,502,,,,0.8232120871543884
,503,,,,0.8410930633544922
125,1511,,,0.8214297294616699,
125,1511,0.8265010118484497,,,
,504,,,,0.7687829732894897
,505,,,,0.8641125559806824
,506,,,,0.8222543001174927
,507,,,,0.8404685854911804
126,1523,,,0.820837140083313,
126,1523,0.8284172415733337,,,
,508,,,,0.7675762176513672
,509,,,,0.863321840763092
,510,,,,0.8215115070343018
,511,,,,0.8391042351722717
127,1535,,,0.8198736906051636,
127,1535,0.8263527154922485,,,
,512,,,,0.7683027982711792
,513,,,,0.8634514212608337
,514,,,,0.8214009404182434
,515,,,,0.8394201993942261
128,1547,,,0.8201296925544739,
128,1547,0.8253679871559143,,,
129,1549,,0.7098942995071411,,
,516,,,,0.766228199005127
,517,,,,0.8623250722885132
,518,,,,0.8207394480705261
,519,,,,0.8382045030593872
129,1559,,,0.8188502192497253,
129,1559,0.8258766531944275,,,
,520,,,,0.7662255764007568
,521,,,,0.8623248338699341
,522,,,,0.8207780122756958
,523,,,,0.8368443250656128
130,1571,,,0.8187096118927002,
130,1571,0.82525235414505,,,
,524,,,,0.7653473615646362
,525,,,,0.8618814945220947
,526,,,,0.8206961154937744
,527,,,,0.8368065357208252
131,1583,,,0.8182896375656128,
131,1583,0.8263121247291565,,,
,528,,,,0.764736533164978
,529,,,,0.8619909286499023
,530,,,,0.8214411735534668
,531,,,,0.8368305563926697
132,1595,,,0.8183645606040955,
132,1595,0.825316309928894,,,
133,1599,,0.7902427911758423,,
,532,,,,0.764919638633728
,533,,,,0.8618373870849609
,534,,,,0.8210055232048035
,535,,,,0.8363227844238281
133,1607,,,0.8181877136230469,
133,1607,0.8244838714599609,,,
,536,,,,0.7646795511245728
,537,,,,0.8615108728408813
,538,,,,0.820397675037384
,539,,,,0.8357012271881104
134,1619,,,0.8177706599235535,
134,1619,0.8244951963424683,,,
,540,,,,0.7642431855201721
,541,,,,0.8611085414886475
,542,,,,0.8203555345535278
,543,,,,0.8343295454978943
135,1631,,,0.8173573017120361,
135,1631,0.8240064382553101,,,
,544,,,,0.7633019685745239
,545,,,,0.860848069190979
,546,,,,0.8204578161239624
,547,,,,0.8359914422035217
136,1643,,,0.817216157913208,
136,1643,0.8241811394691467,,,
137,1649,,0.8575626015663147,,
,548,,,,0.7636303901672363
,549,,,,0.8606464266777039
,550,,,,0.8200165033340454
,551,,,,0.8345045447349548
137,1655,,,0.8169578313827515,
137,1655,0.8236211538314819,,,
,552,,,,0.7625834941864014
,553,,,,0.8602042198181152
,554,,,,0.820387601852417
,555,,,,0.8364222645759583
138,1667,,,0.8168395757675171,
138,1667,0.8243891000747681,,,
,556,,,,0.7630993127822876
,557,,,,0.8608056306838989
,558,,,,0.8208042979240417
,559,,,,0.8369606733322144
139,1679,,,0.8173539042472839,
139,1679,0.8240963816642761,,,
,560,,,,0.7628984451293945
,561,,,,0.8603858351707458
,562,,,,0.8199077248573303
,563,,,,0.8358036279678345
140,1691,,,0.8167758584022522,
140,1691,0.8227783441543579,,,
141,1699,,0.7326918840408325,,
,564,,,,0.7623291015625
,565,,,,0.8602234125137329
,566,,,,0.8201917409896851
,567,,,,0.8359639644622803
141,1703,,,0.81666100025177,
141,1703,0.8227991461753845,,,
,568,,,,0.7617511749267578
,569,,,,0.8597176671028137
,570,,,,0.8198255896568298
,571,,,,0.8339909315109253
142,1715,,,0.8160121440887451,
142,1715,0.8233599066734314,,,
,572,,,,0.7617225646972656
,573,,,,0.8598316311836243
,574,,,,0.8202824592590332
,575,,,,0.8333118557929993
143,1727,,,0.8160973191261292,
143,1727,0.8217119574546814,,,
,576,,,,0.7607789039611816
,577,,,,0.859210193157196
,578,,,,0.8199259042739868
,579,,,,0.8324796557426453
144,1739,,,0.815435528755188,
